,fid,full_id,osm_id,building_usage,age_code,roof_area,roof_u_value,roof_slope,walls_area,walls_u_value,ground_contact_area,ground_contact_u_value,door_area,door_u_value,windows_area,windows_shgc,window_u_value,windows,available_angles,available_cardinals,volume,building_height,ceiling_height,n_floors,GFA,NFA,n_people,people_id,geometry,dhw_volume_path,dhw_energy_path,space_heating_path,yearly_dhw_volume,yearly_dhw_energy,yearly_space_heating,specific_ued,needs_insulation,insulation_thickness,costs_walls,costs_roof,cost_ground_contact,cost_windows,cost_door,total_cost
389,394,w155463518,155463518,mfh,4,210.99093782901764,0.29143082678139154,34.896704844692174,503.02587,0.30042747329927494,203.33680645748973,0.307846640216287,2.0,0.8,107.57349781429818,0.75,0.8,"{""east"": {""area"": 53.78674890714909, ""u_value"": 0.8, ""shgc"": 0.75}, ""west"": {""area"": 53.78674890714909, ""u_value"": 0.8, ""shgc"": 0.75}}",[ 80.49120719 260.49120719],['east' 'west'],2945.038185119629,12.4938252766927,2.7,4.0,813.3472258299589,691.345141955465,25,"['w155463518_0' 'w155463518_1' 'w155463518_2' 'w155463518_3'
 'w155463518_4' 'w155463518_5' 'w155463518_6' 'w155463518_7'
 'w155463518_8' 'w155463518_9' 'w155463518_10' 'w155463518_11'
 'w155463518_12' 'w155463518_13' 'w155463518_14' 'w155463518_15'
 'w155463518_16' 'w155463518_17' 'w155463518_18' 'w155463518_19'
 'w155463518_20' 'w155463518_21' 'w155463518_22' 'w155463518_23'
 'w155463518_24']","MULTIPOLYGON (((472355.63171727856 5549330.951055952, 472363.2201106438 5549332.223822337, 472368.00220749824 5549333.021882966, 472365.3025540194 5549349.013699191, 472352.93925207754 5549346.942841491, 472355.63171727856 5549330.951055952)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w155463518.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w155463518.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w155463518.csv,1168519.2451478837,43060.84972003589,29112.6361462387,42.110133389950214,False,50.0,64603.612484100006,41107.3644172275,3979.301302373074,33095.42192518477,2749.98,192345.40180776658
390,395,w155463519,155463519,mfh,4,198.9497240143828,0.2924968962773655,5.0,438.21381,0.2992617162930462,198.9497240143828,0.3078032140857158,2.0,0.8,93.71325640216135,0.75,0.8,"{""north"": {""area"": 31.237752134053782, ""u_value"": 0.8, ""shgc"": 0.75}, ""east"": {""area"": 31.237752134053782, ""u_value"": 0.8, ""shgc"": 0.75}, ""south"": {""area"": 31.237752134053782, ""u_value"": 0.8, ""shgc"": 0.75}}",[  4.68145666  94.68145666 184.68145666],['north' 'east' 'south'],2305.5101470947266,9.43417305781924,2.7,3.0,596.8491720431484,507.32179623667616,18,"['w155463519_0' 'w155463519_1' 'w155463519_2' 'w155463519_3'
 'w155463519_4' 'w155463519_5' 'w155463519_6' 'w155463519_7'
 'w155463519_8' 'w155463519_9' 'w155463519_10' 'w155463519_11'
 'w155463519_12' 'w155463519_13' 'w155463519_14' 'w155463519_15'
 'w155463519_16' 'w155463519_17']","MULTIPOLYGON (((471996.09049831145 5549413.046593544, 471997.0151500398 5549424.338551534, 471979.51323231525 5549425.764595453, 471978.58854377037 5549414.472640331, 471996.09049831145 5549413.046593544)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w155463519.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w155463519.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w155463519.csv,826096.8862730559,30436.614345084,25125.57478996026,49.5259123032803,False,50.0,56279.79961830001,29372.93725348348,3893.4460989614718,28831.26256586516,2749.98,160086.53901329756
391,396,w155463522,155463522,mfh,10,223.3657579929568,0.19893989361998382,5.0,962.33292,0.2510243550502169,223.3657579929568,0.3220296201088998,2.0,3.0,174.95416500179041,0.6,1.4013000488501797,"{""east"": {""area"": 58.31805500059681, ""u_value"": 1.4013000488501797, ""shgc"": 0.6}, ""south"": {""area"": 58.31805500059681, ""u_value"": 1.4013000488501797, ""shgc"": 0.6}, ""west"": {""area"": 58.31805500059681, ""u_value"": 1.4013000488501797, ""shgc"": 0.6}}",[ 89.03078839 179.03078839 269.03078839],['east' 'south' 'west'],4229.684196472168,18.8833507537842,2.7,6.0,1340.1945479577407,1139.1653657640795,41,"['w155463522_0' 'w155463522_1' 'w155463522_2' 'w155463522_3'
 'w155463522_4' 'w155463522_5' 'w155463522_6' 'w155463522_7'
 'w155463522_8' 'w155463522_9' 'w155463522_10' 'w155463522_11'
 'w155463522_12' 'w155463522_13' 'w155463522_14' 'w155463522_15'
 'w155463522_16' 'w155463522_17' 'w155463522_18' 'w155463522_19'
 'w155463522_20' 'w155463522_21' 'w155463522_22' 'w155463522_23'
 'w155463522_24' 'w155463522_25' 'w155463522_26' 'w155463522_27'
 'w155463522_28' 'w155463522_29' 'w155463522_30' 'w155463522_31'
 'w155463522_32' 'w155463522_33' 'w155463522_34' 'w155463522_35'
 'w155463522_36' 'w155463522_37' 'w155463522_38' 'w155463522_39'
 'w155463522_40']","MULTIPOLYGON (((472028.6112058731 5549262.41524584, 472028.74647435645 5549254.097600873, 472025.8421844989 5549254.046094777, 472025.97791483876 5549245.817398588, 472040.93569276336 5549246.072661825, 472040.6574996132 5549262.619039586, 472028.6112058731 5549262.41524584)))",building_analysis/results/renovated_whole_buildingstock/dhw_volume\dhw_volume_w155463522.csv,building_analysis/results/renovated_whole_buildingstock/dhw_energy\dhw_energy_w155463522.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w155463522.csv,1879520.6567968742,69250.54036974488,60314.13427046442,52.945898886251285,False,,,,,53825.35685785838,2749.98,
392,397,w155463523,155463523,mfh,10,122.73513293266296,0.19820667488663185,46.95225912894843,323.76736,0.25002397799152265,104.96455868333578,0.32139810526286433,2.0,3.0,58.8615924348032,0.6,1.4101539331921769,"{""east"": {""area"": 29.4307962174016, ""u_value"": 1.4101539331921769, ""shgc"": 0.6}, ""west"": {""area"": 29.4307962174016, ""u_value"": 1.4101539331921769, ""shgc"": 0.6}}",[ 53.51697609 233.51697609],['east' 'west'],1723.8700714111328,15.048839259792,2.7,5.0,524.8227934166789,446.09937440417707,16,"['w155463523_0' 'w155463523_1' 'w155463523_2' 'w155463523_3'
 'w155463523_4' 'w155463523_5' 'w155463523_6' 'w155463523_7'
 'w155463523_8' 'w155463523_9' 'w155463523_10' 'w155463523_11'
 'w155463523_12' 'w155463523_13' 'w155463523_14' 'w155463523_15']","MULTIPOLYGON (((471701.470790559 5549723.749387697, 471707.53549294313 5549715.589335095, 471715.8358780412 5549721.727491923, 471709.77832209313 5549729.887497278, 471701.470790559 5549723.749387697)))",building_analysis/results/renovated_whole_buildingstock/dhw_volume\dhw_volume_w155463523.csv,building_analysis/results/renovated_whole_buildingstock/dhw_energy\dhw_energy_w155463523.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w155463523.csv,739669.6273486752,27255.042504204237,24767.30311551658,55.51969927910455,False,,,,,18109.007110477633,2749.98,
393,398,w155463528,155463528,mfh,4,200.4740976318717,0.29243596786588993,5.0,548.76197,0.30007899815715006,200.4740976318717,0.30736711252704624,2.0,0.8,117.35429150068359,0.75,0.8,"{""east"": {""area"": 39.11809716689453, ""u_value"": 0.8, ""shgc"": 0.75}, ""west"": {""area"": 39.11809716689453, ""u_value"": 0.8, ""shgc"": 0.75}, ""north"": {""area"": 39.11809716689453, ""u_value"": 0.8, ""shgc"": 0.75}}",[ 78.37220119 258.37220119 348.37220119],['east' 'west' 'north'],2509.60115814209,12.0042817592621,2.7,4.0,801.8963905274868,681.6119319483638,24,"['w155463528_0' 'w155463528_1' 'w155463528_2' 'w155463528_3'
 'w155463528_4' 'w155463528_5' 'w155463528_6' 'w155463528_7'
 'w155463528_8' 'w155463528_9' 'w155463528_10' 'w155463528_11'
 'w155463528_12' 'w155463528_13' 'w155463528_14' 'w155463528_15'
 'w155463528_16' 'w155463528_17' 'w155463528_18' 'w155463528_19'
 'w155463528_20' 'w155463528_21' 'w155463528_22' 'w155463528_23']","MULTIPOLYGON (((472013.2750587293 5549509.401901391, 472001.6828501532 5549507.027607867, 472005.1077128034 5549490.431372172, 472016.7000139446 5549492.816791792, 472013.2750587293 5549509.401901391)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w155463528.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w155463528.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w155463528.csv,1124203.5460743303,41425.07665757531,27070.49576758771,39.71540769570692,False,50.0,70477.4998071,29597.99577436954,3923.278090655729,36104.522683188414,2749.98,188800.2365865549
394,399,w155463529,155463529,mfh,10,208.44781100749967,0.19862909283271887,34.52559687703701,440.90719,0.2490489392960455,203.35145107656717,0.3186562914045596,2.0,3.0,80.15786186524281,0.6,1.4103995929573439,"{""east"": {""area"": 40.078930932621404, ""u_value"": 1.4103995929573439, ""shgc"": 0.6}, ""west"": {""area"": 40.078930932621404, ""u_value"": 1.4103995929573439, ""shgc"": 0.6}}",[ 80.49120719 260.49120719],['east' 'west'],2919.155158996582,12.7273518077114,2.7,4.0,813.4058043062687,691.3949336603283,25,"['w155463529_0' 'w155463529_1' 'w155463529_2' 'w155463529_3'
 'w155463529_4' 'w155463529_5' 'w155463529_6' 'w155463529_7'
 'w155463529_8' 'w155463529_9' 'w155463529_10' 'w155463529_11'
 'w155463529_12' 'w155463529_13' 'w155463529_14' 'w155463529_15'
 'w155463529_16' 'w155463529_17' 'w155463529_18' 'w155463529_19'
 'w155463529_20' 'w155463529_21' 'w155463529_22' 'w155463529_23'
 'w155463529_24']","MULTIPOLYGON (((472352.93925207754 5549346.942841491, 472365.3025540194 5549349.013699191, 472362.6100697743 5549365.005480232, 472350.23965123936 5549362.934665862, 472352.93925207754 5549346.942841491)))",building_analysis/results/renovated_whole_buildingstock/dhw_volume\dhw_volume_w155463529.csv,building_analysis/results/renovated_whole_buildingstock/dhw_energy\dhw_energy_w155463529.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w155463529.csv,1160296.8742370354,42760.78853092902,40884.379441769335,59.13317765480648,False,,,,,24660.890581344313,2749.98,
395,400,w155463531,155463531,mfh,4,208.39283227920532,0.2924307738711038,31.70613496376173,357.96996,0.2996242955935391,198.94967955118045,0.30769168555465853,2.0,0.8,76.55288327346744,0.75,0.8,"{""north"": {""area"": 38.27644163673372, ""u_value"": 0.8, ""shgc"": 0.75}, ""south"": {""area"": 38.27644163673372, ""u_value"": 0.8, ""shgc"": 0.75}}",[  4.68145666 184.68145666],['north' 'south'],2270.272117614746,10.0077639493075,2.7,3.0,596.8490386535414,507.3216828555101,18,"['w155463531_0' 'w155463531_1' 'w155463531_2' 'w155463531_3'
 'w155463531_4' 'w155463531_5' 'w155463531_6' 'w155463531_7'
 'w155463531_8' 'w155463531_9' 'w155463531_10' 'w155463531_11'
 'w155463531_12' 'w155463531_13' 'w155463531_14' 'w155463531_15'
 'w155463531_16' 'w155463531_17']","MULTIPOLYGON (((471978.58854377037 5549414.472640331, 471979.51323231525 5549425.764595453, 471962.0113234286 5549427.190696747, 471961.08659806696 5549415.8987444965, 471978.58854377037 5549414.472640331)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w155463531.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w155463531.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w155463531.csv,826340.535519639,30449.31684071302,23611.892131672124,46.54224908892177,False,50.0,45974.0819628,40601.17551295757,3893.4452288166017,23551.804329152128,2749.98,154328.2460211821
396,401,w155463534,155463534,mfh,4,162.2994383573532,0.2926015635073733,41.80019006490707,407.60743,0.2992628408859843,150.78747332841158,0.3077612524229514,2.0,0.8,87.16799591280802,0.75,0.8,"{""east"": {""area"": 43.58399795640401, ""u_value"": 0.8, ""shgc"": 0.75}, ""west"": {""area"": 43.58399795640401, ""u_value"": 0.8, ""shgc"": 0.75}}",[ 53.54075689 233.54075689],['east' 'west'],2518.275131225586,15.0306590687145,2.7,5.0,753.9373666420579,640.8467616457492,23,"['w155463534_0' 'w155463534_1' 'w155463534_2' 'w155463534_3'
 'w155463534_4' 'w155463534_5' 'w155463534_6' 'w155463534_7'
 'w155463534_8' 'w155463534_9' 'w155463534_10' 'w155463534_11'
 'w155463534_12' 'w155463534_13' 'w155463534_14' 'w155463534_15'
 'w155463534_16' 'w155463534_17' 'w155463534_18' 'w155463534_19'
 'w155463534_20' 'w155463534_21' 'w155463534_22']","MULTIPOLYGON (((471702.2009952341 5549740.079203338, 471692.65129734855 5549733.024818501, 471700.22861630947 5549722.833098974, 471701.470790559 5549723.749387697, 471709.77832209313 5549729.887497278, 471702.2009952341 5549740.079203338)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w155463534.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w155463534.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w155463534.csv,1074043.6695670742,39577.71247955369,23184.09334286417,36.17728095141721,False,50.0,52349.0222349,31620.799575163124,2950.9108530370145,26817.58668930927,2749.98,153955.2962201434
397,402,w155463535,155463535,mfh,6,201.40789459599182,0.2233688232172376,5.0,520.95816,0.28539794573389937,201.40789459599182,0.2629826774570437,2.0,0.8,125.89822217365273,0.75,0.8,"{""east"": {""area"": 41.96607405788424, ""u_value"": 0.8, ""shgc"": 0.75}, ""south"": {""area"": 41.96607405788424, ""u_value"": 0.8, ""shgc"": 0.75}, ""west"": {""area"": 41.96607405788424, ""u_value"": 0.8, ""shgc"": 0.75}}",[ 76.80941554 166.80941554 256.80941554],['east' 'south' 'west'],2297.456169128418,10.520239788553,2.5,4.0,805.6315783839673,684.7868416263722,24,"['w155463535_0' 'w155463535_1' 'w155463535_2' 'w155463535_3'
 'w155463535_4' 'w155463535_5' 'w155463535_6' 'w155463535_7'
 'w155463535_8' 'w155463535_9' 'w155463535_10' 'w155463535_11'
 'w155463535_12' 'w155463535_13' 'w155463535_14' 'w155463535_15'
 'w155463535_16' 'w155463535_17' 'w155463535_18' 'w155463535_19'
 'w155463535_20' 'w155463535_21' 'w155463535_22' 'w155463535_23']","MULTIPOLYGON (((471971.40619712556 5549472.862326721, 471971.17824463866 5549455.317892276, 471981.9209898652 5549455.261535981, 471982.12393431814 5549474.863098969, 471980.501011112 5549474.993919352, 471971.40619712556 5549472.862326721)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w155463535.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w155463535.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w155463535.csv,1108402.7740052459,40841.83752803324,23141.382148308137,33.79355551480405,False,50.0,66906.6564888,29735.861558152235,3941.55249724356,38733.09752984416,2749.98,187761.26002767854
398,403,w155463536,155463536,mfh,5,203.41562331467867,0.22424616865294203,5.0,482.20176,0.299856585696283,203.41562331467867,0.29120652454122087,2.0,0.8,119.99468993435424,0.75,0.8,"{""east"": {""area"": 39.99822997811808, ""u_value"": 0.8, ""shgc"": 0.75}, ""west"": {""area"": 39.99822997811808, ""u_value"": 0.8, ""shgc"": 0.75}, ""north"": {""area"": 39.99822997811808, ""u_value"": 0.8, ""shgc"": 0.75}}",[ 80.49677293 260.49677293 350.49677293],['east' 'west' 'north'],2883.9471435546875,10.7206736344558,2.6,4.0,813.6624932587147,691.6131192699074,25,"['w155463536_0' 'w155463536_1' 'w155463536_2' 'w155463536_3'
 'w155463536_4' 'w155463536_5' 'w155463536_6' 'w155463536_7'
 'w155463536_8' 'w155463536_9' 'w155463536_10' 'w155463536_11'
 'w155463536_12' 'w155463536_13' 'w155463536_14' 'w155463536_15'
 'w155463536_16' 'w155463536_17' 'w155463536_18' 'w155463536_19'
 'w155463536_20' 'w155463536_21' 'w155463536_22' 'w155463536_23'
 'w155463536_24']","MULTIPOLYGON (((472350.23965123936 5549362.934665862, 472362.6100697743 5549365.005480232, 472359.9104499163 5549380.997300093, 472347.5400672224 5549378.92649205, 472350.23965123936 5549362.934665862)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w155463536.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w155463536.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w155463536.csv,1153574.2257551958,42506.72704769918,27830.579790035645,40.24009813378705,False,50.0,61929.1720368,30032.282626179163,3980.8437482682616,36916.85194632885,2749.98,179226.1021100131
399,404,w155463537,155463537,mfh,5,213.41464602947235,0.22365588255589688,33.5682477205243,471.90252,0.3002773942089435,198.94963504653424,0.2916268942387968,2.0,0.8,117.43175007623448,0.75,0.8,"{""north"": {""area"": 39.14391669207816, ""u_value"": 0.8, ""shgc"": 0.75}, ""south"": {""area"": 39.14391669207816, ""u_value"": 0.8, ""shgc"": 0.75}, ""west"": {""area"": 39.14391669207816, ""u_value"": 0.8, ""shgc"": 0.75}}",[  4.68164341 184.68164341 274.68164341],['north' 'south' 'west'],2303.991096496582,10.1297069418019,2.6,3.0,596.8489051396027,507.3215693686623,18,"['w155463537_0' 'w155463537_1' 'w155463537_2' 'w155463537_3'
 'w155463537_4' 'w155463537_5' 'w155463537_6' 'w155463537_7'
 'w155463537_8' 'w155463537_9' 'w155463537_10' 'w155463537_11'
 'w155463537_12' 'w155463537_13' 'w155463537_14' 'w155463537_15'
 'w155463537_16' 'w155463537_17']","MULTIPOLYGON (((471961.08659806696 5549415.8987444965, 471962.0113234286 5549427.190696747, 471944.5094233794 5549428.61685542, 471943.5846612013 5549417.324906042, 471961.08659806696 5549415.8987444965)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w155463537.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w155463537.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w155463537.csv,835518.9522134898,30784.88262572108,25560.27537473137,50.3827885862214,False,50.0,60606.4406436,41579.5754859221,3893.444357860675,36128.35312741182,2749.98,191581.6453622431
400,405,w155463538,155463538,mfh,12,168.4540786743164,0.2552489098284332,40.67331084452178,378.0687,0.2908220595043316,151.39134910702705,0.2909945790622698,48.0,1.3,77.19826939960049,0.5,1.1029102073800283,"{""east"": {""area"": 38.599134699800246, ""u_value"": 1.1029102073800283, ""shgc"": 0.5}, ""west"": {""area"": 38.599134699800246, ""u_value"": 1.1029102073800283, ""shgc"": 0.5}}",[ 53.52599968 233.52599968],['east' 'west'],2581.1341552734375,14.8090000558407,2.7,5.0,756.9567455351353,643.413233704865,23,"['w155463538_0' 'w155463538_1' 'w155463538_2' 'w155463538_3'
 'w155463538_4' 'w155463538_5' 'w155463538_6' 'w155463538_7'
 'w155463538_8' 'w155463538_9' 'w155463538_10' 'w155463538_11'
 'w155463538_12' 'w155463538_13' 'w155463538_14' 'w155463538_15'
 'w155463538_16' 'w155463538_17' 'w155463538_18' 'w155463538_19'
 'w155463538_20' 'w155463538_21' 'w155463538_22']","MULTIPOLYGON (((471694.2004390927 5549750.028547279, 471684.6579000209 5549742.97413875, 471692.65129734855 5549733.024818501, 471702.2009952341 5549740.079203338, 471694.2004390927 5549750.028547279)))",building_analysis/results/renovated_whole_buildingstock/dhw_volume\dhw_volume_w155463538.csv,building_analysis/results/renovated_whole_buildingstock/dhw_energy\dhw_energy_w155463538.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w155463538.csv,1056760.6807599985,38936.471072328415,28535.222081491447,44.349759356334,False,,,,,23750.359982570648,65999.52,
