,south G(i) [kWh/m2],south_east G(i) [kWh/m2],east G(i) [kWh/m2],north_east G(i) [kWh/m2],north G(i) [kWh/m2],north_west G(i) [kWh/m2],west G(i) [kWh/m2],south_west G(i) [kWh/m2]
6866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6870,5.98,5.98,5.98,5.98,4.56,4.56,4.56,4.56
6871,14.36,14.36,14.36,14.36,10.94,10.94,10.94,10.94
6872,21.55,21.55,21.55,16.42,16.42,16.42,16.42,21.55
6873,56.26,56.26,56.26,42.86,42.86,42.86,42.86,56.26
6874,52.07,52.07,52.07,39.67,39.67,39.67,39.67,52.07
6875,52.07,52.07,39.67,39.67,39.67,39.67,52.07,52.07
6876,55.66,55.66,42.41,42.41,42.41,42.41,55.66,55.66
6877,45.49,45.49,34.66,34.66,34.66,34.66,45.49,45.49
6878,25.14,19.15,19.15,19.15,19.15,25.14,25.14,25.14
6879,18.55,14.14,14.14,14.14,14.14,18.55,18.55,18.55
6880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6894,11.97,11.97,11.97,11.97,9.12,9.12,9.12,9.12
6895,26.93,26.93,26.93,26.93,20.52,20.52,20.52,20.52
6896,20.95,20.95,20.95,15.96,15.96,15.96,15.96,20.95
6897,55.06,55.06,55.06,41.95,41.95,41.95,41.95,55.06
6898,76.01,76.01,76.01,57.91,57.91,57.91,57.91,76.01
6899,29.33,29.33,22.34,22.34,22.34,22.34,29.33,29.33
6900,26.33,26.33,20.06,20.06,20.06,20.06,26.33,26.33
6901,140.84,110.73,81.62,81.62,81.62,81.62,137.25,151.82
6902,28.13,21.43,21.43,21.43,21.43,28.13,28.13,28.13
6903,5.39,4.1,4.1,4.1,4.1,5.39,5.39,5.39
6904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6918,5.39,5.39,5.39,5.39,4.1,4.1,4.1,4.1
6919,13.77,13.77,13.77,13.77,10.49,10.49,10.49,10.49
6920,133.61,142.74,129.8,79.34,79.34,79.34,79.34,107.76
6921,76.01,76.01,76.01,57.91,57.91,57.91,57.91,76.01
6922,57.46,57.46,57.46,43.78,43.78,43.78,43.78,57.46
6923,28.73,28.73,21.89,21.89,21.89,21.89,28.73,28.73
6924,25.74,25.74,19.61,19.61,19.61,19.61,25.74,25.74
6925,36.51,36.51,27.82,27.82,27.82,27.82,36.51,36.51
6926,20.35,15.5,15.5,15.5,15.5,20.35,20.35,20.35
6927,77.03,24.62,24.62,24.62,24.62,76.8,138.71,138.81
6928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6942,7.78,7.78,7.78,7.78,5.93,5.93,5.93,5.93
6943,21.55,21.55,21.55,21.55,16.42,16.42,16.42,16.42
6944,66.43,66.43,66.43,50.62,50.62,50.62,50.62,66.43
6945,505.53,520.43,312.71,98.95,98.95,98.95,98.95,276.73
6946,805.38,673.62,211.31,66.12,66.12,66.12,66.12,529.4
6947,676.43,456.2,91.2,91.2,91.2,91.2,223.14,579.89
6948,451.89,255.33,103.06,103.06,103.06,103.06,294.63,468.17
6949,395.87,137.9,81.17,81.17,81.17,81.17,362.54,488.92
6950,184.11,57.91,57.91,57.91,57.91,110.71,229.37,259.77
6951,42.15,20.52,20.52,20.52,20.52,41.83,62.79,62.93
6952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6966,52.62,82.91,82.07,50.61,22.34,22.34,22.34,22.34
6967,66.43,71.61,69.33,60.93,44.69,44.69,44.69,44.69
6968,60.45,60.45,60.45,46.06,46.06,46.06,46.06,60.45
6969,28.13,28.13,28.13,21.43,21.43,21.43,21.43,28.13
6970,58.05,58.05,58.05,44.23,44.23,44.23,44.23,58.05
6971,44.29,44.29,33.74,33.74,33.74,33.74,44.29,44.29
6972,31.72,31.72,24.17,24.17,24.17,24.17,31.72,31.72
6973,23.94,23.94,18.24,18.24,18.24,18.24,23.94,23.94
6974,12.57,9.58,9.58,9.58,9.58,12.57,12.57,12.57
6975,24.19,15.5,15.5,15.5,15.5,24.05,29.31,29.36
6976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6990,8.98,8.98,8.98,8.98,6.84,6.84,6.84,6.84
6991,27.53,27.53,27.53,27.53,20.98,20.98,20.98,20.98
6992,43.09,43.09,43.09,32.83,32.83,32.83,32.83,43.09
6993,47.88,47.88,47.88,36.48,36.48,36.48,36.48,47.88
6994,48.48,48.48,48.48,36.94,36.94,36.94,36.94,48.48
6995,46.08,46.08,35.11,35.11,35.11,35.11,46.08,46.08
6996,63.44,63.44,48.34,48.34,48.34,48.34,63.44,63.44
6997,41.3,41.3,31.46,31.46,31.46,31.46,41.3,41.3
6998,20.35,15.5,15.5,15.5,15.5,20.35,20.35,20.35
6999,14.36,10.94,10.94,10.94,10.94,14.36,14.36,14.36
7000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7014,16.76,16.76,16.76,16.76,12.77,12.77,12.77,12.77
7015,59.86,63.36,61.74,55.95,41.5,41.5,41.5,41.5
7016,419.68,513.23,370.21,77.06,77.06,77.06,77.06,144.36
7017,120.65,121.01,114.86,83.45,83.45,83.45,83.45,113.99
7018,173.69,166.63,142.25,103.51,103.51,103.51,103.51,159.29
7019,27.53,27.53,20.98,20.98,20.98,20.98,27.53,27.53
7020,604.97,298.09,82.54,82.54,82.54,82.54,355.62,628.8
7021,59.85,59.85,45.6,45.6,45.6,45.6,59.85,59.85
7022,13.17,10.03,10.03,10.03,10.03,13.17,13.17,13.17
7023,16.16,12.31,12.31,12.31,12.31,16.16,16.16,16.16
7024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7038,47.19,74.68,73.38,44.04,19.15,19.15,19.15,19.15
7039,57.57,61.09,59.43,53.54,39.67,39.67,39.67,39.67
7040,59.25,59.25,59.25,45.14,45.14,45.14,45.14,59.25
7041,41.3,41.3,41.3,31.46,31.46,31.46,31.46,41.3
7042,146.31,142.56,129.65,96.22,96.22,96.22,96.22,138.71
7043,110.84,109.15,81.17,81.17,81.17,81.17,107.36,110.1
7044,217.61,165.06,100.78,100.78,100.78,100.78,174.68,221.6
7045,276.22,127.75,82.08,82.08,82.08,82.08,254.02,328.52
7046,17.36,13.22,13.22,13.22,13.22,17.36,17.36,17.36
7047,40.89,16.87,16.87,16.87,16.87,39.34,64.78,65.42
7048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7062,29.96,41.03,40.43,28.51,15.96,15.96,15.96,15.96
7063,69.59,76.91,73.37,61.03,44.23,44.23,44.23,44.23
7064,61.65,61.65,61.65,46.97,46.97,46.97,46.97,61.65
7065,40.1,40.1,40.1,30.55,30.55,30.55,30.55,40.1
7066,150.13,145.87,131.25,97.13,97.13,97.13,97.13,141.55
7067,203.27,178.53,107.16,107.16,107.16,107.16,152.32,192.41
7068,289.69,194.27,102.6,102.6,102.6,102.6,211.32,296.75
7069,356.27,132.55,77.52,77.52,77.52,77.52,321.66,434.6
7070,305.92,46.51,46.51,46.51,46.51,131.49,397.94,470.19
7071,210.57,15.05,15.05,15.05,15.05,191.92,450.16,457.88
7072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7086,63.83,111.59,108.71,56.87,18.7,18.7,18.7,18.7
7087,71.62,80.89,76.31,60.55,43.32,43.32,43.32,43.32
7088,83.93,85.31,83.08,60.19,60.19,60.19,60.19,79.75
7089,44.29,44.29,44.29,33.74,33.74,33.74,33.74,44.29
7090,100.94,100.53,99.12,75.24,75.24,75.24,75.24,100.12
7091,737.48,484.86,75.7,75.7,75.7,75.7,216.98,626.53
7092,37.71,37.71,28.73,28.73,28.73,28.73,37.71,37.71
7093,331.29,130.64,77.98,77.98,77.98,77.98,299.19,401.11
7094,16.76,12.77,12.77,12.77,12.77,16.76,16.76,16.76
7095,127.89,16.42,16.42,16.42,16.42,115.92,259.3,264.26
7096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7110,112.06,217.85,210.78,94.98,18.24,18.24,18.24,18.24
7111,301.88,451.72,376.08,119.26,46.97,46.97,46.97,46.97
7112,499.68,614.9,425.98,65.21,65.21,65.21,65.21,147.82
7113,722.9,738.37,379.25,62.02,62.02,62.02,62.02,341.9
7114,843.67,696.58,196.82,54.26,54.26,54.26,54.26,551.92
7115,858.08,545.95,50.62,50.62,50.62,50.62,214.49,720.79
7116,762.49,338.34,52.9,52.9,52.9,52.9,410.13,792.22
7117,597.33,133.56,50.16,50.16,50.16,50.16,520.68,757.69
7118,319.51,43.32,43.32,43.32,43.32,129.0,413.74,492.66
7119,116.41,15.96,15.96,15.96,15.96,104.27,232.51,237.54
7120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7134,3.59,3.59,3.59,3.59,2.74,2.74,2.74,2.74
7135,49.69,51.54,50.59,47.39,35.57,35.57,35.57,35.57
7136,310.63,367.84,272.47,77.98,77.98,77.98,77.98,134.34
7137,287.29,290.77,203.08,99.87,99.87,99.87,99.87,194.69
7138,502.46,431.94,193.16,103.06,103.06,103.06,103.06,363.42
7139,794.17,513.58,64.3,64.3,64.3,64.3,215.08,670.53
7140,731.17,330.86,58.37,58.37,58.37,58.37,396.68,758.43
7141,392.75,132.42,71.59,71.59,71.59,71.59,348.32,482.18
7142,123.43,46.51,46.51,46.51,46.51,77.82,145.25,164.14
7143,72.05,14.59,14.59,14.59,14.59,64.56,135.31,138.41
7144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7158,101.51,195.18,187.74,83.55,16.42,16.42,16.42,16.42
7159,361.13,548.69,450.11,123.13,41.04,41.04,41.04,41.04
7160,591.97,733.9,493.45,51.98,51.98,51.98,51.98,150.8
7161,729.17,742.45,376.62,59.28,59.28,59.28,59.28,344.56
7162,778.94,645.93,197.04,67.03,67.03,67.03,67.03,518.15
7163,776.8,504.24,66.58,66.58,66.58,66.58,213.68,656.45
7164,510.14,267.64,86.64,86.64,86.64,86.64,306.31,526.15
7165,227.78,116.31,75.7,75.7,75.7,75.7,208.15,265.82
7166,155.89,46.51,46.51,46.51,46.51,85.9,188.3,217.29
7167,27.67,11.86,11.86,11.86,11.86,25.78,41.91,42.69
7168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7182,35.46,55.7,53.97,31.28,13.68,13.68,13.68,13.68
7183,91.27,111.3,100.57,65.36,44.23,44.23,44.23,44.23
7184,130.1,140.4,122.68,69.77,69.77,69.77,69.77,97.82
7185,295.92,299.07,204.2,97.13,97.13,97.13,97.13,196.61
7186,744.8,619.19,196.51,72.5,72.5,72.5,72.5,499.77
7187,776.23,503.96,66.58,66.58,66.58,66.58,213.0,655.71
7188,500.97,264.18,86.18,86.18,86.18,86.18,300.73,516.12
7189,105.14,86.21,63.38,63.38,63.38,63.38,101.7,111.56
7190,403.05,33.74,33.74,33.74,33.74,136.05,522.62,633.22
7191,101.91,12.77,12.77,12.77,12.77,87.43,200.48,206.48
7192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7206,55.03,97.42,93.53,45.64,13.68,13.68,13.68,13.68
7207,102.51,129.07,114.57,67.52,44.23,44.23,44.23,44.23
7208,126.14,135.74,118.96,68.4,68.4,68.4,68.4,95.78
7209,67.03,67.03,67.03,51.07,51.07,51.07,51.07,67.03
7210,174.82,165.66,134.91,97.13,97.13,97.13,97.13,157.03
7211,39.5,39.5,30.1,30.1,30.1,30.1,39.5,39.5
7212,59.25,59.25,45.14,45.14,45.14,45.14,59.25,59.25
7213,108.42,86.72,63.38,63.38,63.38,63.38,104.36,115.72
7214,29.92,22.8,22.8,22.8,22.8,29.92,29.92,29.92
7215,8.38,6.38,6.38,6.38,6.38,8.38,8.38,8.38
7216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7230,2.99,2.99,2.99,2.99,2.28,2.28,2.28,2.28
7231,26.33,26.33,26.33,26.33,20.06,20.06,20.06,20.06
7232,59.25,59.25,59.25,45.14,45.14,45.14,45.14,59.25
7233,78.4,78.4,78.4,59.74,59.74,59.74,59.74,78.4
7234,53.86,53.86,53.86,41.04,41.04,41.04,41.04,53.86
7235,49.68,49.68,37.85,37.85,37.85,37.85,49.68,49.68
7236,73.02,73.02,55.63,55.63,55.63,55.63,73.02,73.02
7237,86.02,76.42,57.0,57.0,57.0,57.0,84.17,89.23
7238,49.41,32.38,32.38,32.38,32.38,44.19,51.59,53.75
7239,43.88,10.94,10.94,10.94,10.94,38.05,76.94,79.36
7240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7254,11.97,11.97,11.97,11.97,9.12,9.12,9.12,9.12
7255,58.34,64.46,61.0,49.99,36.48,36.48,36.48,36.48
7256,82.62,84.79,80.89,56.54,56.54,56.54,56.54,75.67
7257,74.81,74.81,74.81,57.0,57.0,57.0,57.0,74.81
7258,116.44,114.51,108.09,81.17,81.17,81.17,81.17,112.73
7259,797.94,514.48,60.19,60.19,60.19,60.19,208.78,671.32
7260,304.06,193.33,92.57,92.57,92.57,92.57,208.66,310.4
7261,167.83,101.47,68.86,68.86,68.86,68.86,154.67,189.87
