,time,G(i),H_sun,T2m,WS10m,Int
6696,20151007:0010,0.0,0.0,15.15,4.01,0.0
6697,20151007:0110,0.0,0.0,15.04,3.48,0.0
6698,20151007:0210,0.0,0.0,14.92,2.94,0.0
6699,20151007:0310,0.0,0.0,14.81,2.4,0.0
6700,20151007:0410,0.0,0.0,14.8,2.49,0.0
6701,20151007:0510,0.0,0.78,14.79,2.57,1.0
6702,20151007:0610,7.3,10.43,14.79,2.66,0.0
6703,20151007:0710,34.2,19.36,14.63,2.89,0.0
6704,20151007:0810,34.66,27.02,14.48,3.11,0.0
6705,20151007:0910,24.62,32.79,14.32,3.34,0.0
6706,20151007:1010,36.94,35.95,14.04,3.19,0.0
6707,20151007:1110,49.08,35.99,13.75,3.03,0.0
6708,20151007:1210,31.12,32.92,13.47,2.88,0.0
6709,20151007:1310,36.51,27.22,13.84,2.66,0.0
6710,20151007:1410,34.11,19.6,14.21,2.44,0.0
6711,20151007:1510,16.76,10.71,14.58,2.22,0.0
6712,20151007:1610,0.0,1.07,14.33,1.79,1.0
6713,20151007:1710,0.0,0.0,14.08,1.36,0.0
6714,20151007:1810,0.0,0.0,13.83,0.92,0.0
6715,20151007:1910,0.0,0.0,13.78,0.95,0.0
6716,20151007:2010,0.0,0.0,13.73,0.97,0.0
6717,20151007:2110,0.0,0.0,13.67,0.99,0.0
6718,20151007:2210,0.0,0.0,13.63,1.0,0.0
6719,20151007:2310,0.0,0.0,13.58,1.01,0.0
6720,20151008:0010,0.0,0.0,13.53,1.02,0.0
6721,20151008:0110,0.0,0.0,13.84,1.04,0.0
6722,20151008:0210,0.0,0.0,14.15,1.07,0.0
6723,20151008:0310,0.0,0.0,14.46,1.09,0.0
6724,20151008:0410,0.0,0.0,14.43,1.37,0.0
6725,20151008:0510,0.0,0.54,14.4,1.65,1.0
6726,20151008:0610,8.66,10.18,14.38,1.93,0.0
6727,20151008:0710,35.11,19.08,14.28,2.57,0.0
6728,20151008:0810,37.39,26.72,14.19,3.2,0.0
6729,20151008:0910,45.6,32.45,14.1,3.83,0.0
6730,20151008:1010,46.97,35.57,13.89,4.0,0.0
6731,20151008:1110,54.46,35.6,13.69,4.17,0.0
6732,20151008:1210,59.85,32.54,13.48,4.33,0.0
6733,20151008:1310,52.07,26.85,13.49,4.32,0.0
6734,20151008:1410,49.68,19.25,13.51,4.31,0.0
6735,20151008:1510,23.34,10.37,13.53,4.3,0.0
6736,20151008:1610,0.0,0.74,13.53,4.24,1.0
6737,20151008:1710,0.0,0.0,13.54,4.18,0.0
6738,20151008:1810,0.0,0.0,13.54,4.12,0.0
6739,20151008:1910,0.0,0.0,13.62,4.27,0.0
6740,20151008:2010,0.0,0.0,13.69,4.41,0.0
6741,20151008:2110,0.0,0.0,13.76,4.55,0.0
6742,20151008:2210,0.0,0.0,13.75,4.24,0.0
6743,20151008:2310,0.0,0.0,13.73,3.93,0.0
6744,20151009:0010,0.0,0.0,13.71,3.61,0.0
6745,20151009:0110,0.0,0.0,13.78,3.6,0.0
6746,20151009:0210,0.0,0.0,13.84,3.58,0.0
6747,20151009:0310,0.0,0.0,13.91,3.56,0.0
6748,20151009:0410,0.0,0.0,13.87,3.51,0.0
6749,20151009:0510,0.0,0.3,13.84,3.47,1.0
6750,20151009:0610,20.06,9.92,13.81,3.42,0.0
6751,20151009:0710,37.39,18.8,13.82,3.67,0.0
6752,20151009:0810,56.09,26.41,13.84,3.92,0.0
6753,20151009:0910,64.3,32.1,13.86,4.17,0.0
6754,20151009:1010,86.64,35.2,13.98,3.82,0.0
6755,20151009:1110,51.47,35.22,14.1,3.47,0.0
6756,20151009:1210,34.11,32.15,14.22,3.12,0.0
6757,20151009:1310,90.94,26.48,14.46,2.68,0.0
6758,20151009:1410,77.63,18.89,14.7,2.24,0.0
6759,20151009:1510,103.9,10.03,14.94,1.81,0.0
6760,20151009:1610,0.0,0.41,14.27,2.01,1.0
6761,20151009:1710,0.0,0.0,13.61,2.22,0.0
6762,20151009:1810,0.0,0.0,12.94,2.43,0.0
6763,20151009:1910,0.0,0.0,12.85,2.23,0.0
6764,20151009:2010,0.0,0.0,12.75,2.02,0.0
6765,20151009:2110,0.0,0.0,12.65,1.82,0.0
6766,20151009:2210,0.0,0.0,12.54,1.84,0.0
6767,20151009:2310,0.0,0.0,12.43,1.86,0.0
6768,20151010:0010,0.0,0.0,12.31,1.88,0.0
6769,20151010:0110,0.0,0.0,12.39,1.8,0.0
6770,20151010:0210,0.0,0.0,12.46,1.73,0.0
6771,20151010:0310,0.0,0.0,12.54,1.66,0.0
6772,20151010:0410,0.0,0.0,12.5,1.86,0.0
6773,20151010:0510,0.0,0.06,12.47,2.07,1.0
6774,20151010:0610,22.34,9.67,12.44,2.28,0.0
6775,20151010:0710,55.63,18.52,12.37,2.14,0.0
6776,20151010:0810,85.73,26.1,12.31,2.01,0.0
6777,20151010:0910,98.5,31.76,12.24,1.88,0.0
6778,20151010:1010,88.46,34.83,11.98,1.9,0.0
6779,20151010:1110,114.67,34.83,11.72,1.92,0.0
6780,20151010:1210,53.27,31.77,11.46,1.94,0.0
6781,20151010:1310,44.29,26.11,11.34,2.4,0.0
6782,20151010:1410,34.11,18.54,11.22,2.86,0.0
6783,20151010:1510,12.57,9.69,11.1,3.32,0.0
6784,20151010:1610,0.0,0.08,11.01,3.42,1.0
6785,20151010:1710,0.0,0.0,10.92,3.51,0.0
6786,20151010:1810,0.0,0.0,10.83,3.6,0.0
6787,20151010:1910,0.0,0.0,10.76,3.68,0.0
6788,20151010:2010,0.0,0.0,10.69,3.76,0.0
6789,20151010:2110,0.0,0.0,10.62,3.83,0.0
6790,20151010:2210,0.0,0.0,10.26,3.84,0.0
6791,20151010:2310,0.0,0.0,9.9,3.84,0.0
6792,20151011:0010,0.0,0.0,9.53,3.85,0.0
6793,20151011:0110,0.0,0.0,8.97,4.17,0.0
6794,20151011:0210,0.0,0.0,8.4,4.5,0.0
6795,20151011:0310,0.0,0.0,7.83,4.83,0.0
6796,20151011:0410,0.0,0.0,7.53,4.99,0.0
6797,20151011:0510,0.0,0.0,7.23,5.15,0.0
6798,20151011:0610,12.77,9.41,6.93,5.31,0.0
6799,20151011:0710,18.7,18.24,6.79,5.42,0.0
6800,20151011:0810,37.85,25.79,6.66,5.52,0.0
6801,20151011:0910,76.61,31.42,6.53,5.63,0.0
6802,20151011:1010,84.82,34.46,6.61,5.74,0.0
6803,20151011:1110,142.8,34.45,6.7,5.86,0.0
6804,20151011:1210,167.47,31.39,6.78,5.97,0.0
6805,20151011:1310,79.0,25.75,6.96,6.15,0.0
6806,20151011:1410,59.42,18.19,7.14,6.33,0.0
6807,20151011:1510,54.92,9.36,7.32,6.51,0.0
6808,20151011:1610,0.0,-0.24,7.25,6.33,1.0
6809,20151011:1710,0.0,0.0,7.19,6.15,0.0
6810,20151011:1810,0.0,0.0,7.12,5.97,0.0
6811,20151011:1910,0.0,0.0,6.78,5.84,0.0
6812,20151011:2010,0.0,0.0,6.44,5.71,0.0
6813,20151011:2110,0.0,0.0,6.09,5.59,0.0
6814,20151011:2210,0.0,0.0,5.51,5.51,0.0
6815,20151011:2310,0.0,0.0,4.93,5.44,0.0
6816,20151012:0010,0.0,0.0,4.35,5.37,0.0
6817,20151012:0110,0.0,0.0,3.97,5.23,0.0
6818,20151012:0210,0.0,0.0,3.58,5.1,0.0
6819,20151012:0310,0.0,0.0,3.19,4.97,0.0
6820,20151012:0410,0.0,0.0,3.0,4.99,0.0
6821,20151012:0510,0.0,0.0,2.81,5.01,0.0
6822,20151012:0610,29.18,9.15,2.62,5.03,0.0
6823,20151012:0710,62.93,17.96,3.64,5.21,0.0
6824,20151012:0810,88.01,25.48,4.67,5.39,0.0
6825,20151012:0910,46.51,31.07,5.69,5.57,0.0
6826,20151012:1010,58.37,34.09,6.5,5.22,0.0
6827,20151012:1110,147.96,34.07,7.32,4.86,0.0
6828,20151012:1210,419.1,31.01,8.13,4.51,0.0
6829,20151012:1310,579.97,25.38,8.4,3.95,0.0
6830,20151012:1410,619.35,17.85,8.68,3.39,0.0
6831,20151012:1510,469.92,9.02,8.96,2.83,0.0
6832,20151012:1610,0.0,0.0,7.83,2.64,0.0
6833,20151012:1710,0.0,0.0,6.71,2.46,0.0
6834,20151012:1810,0.0,0.0,5.59,2.28,0.0
6835,20151012:1910,0.0,0.0,5.23,2.2,0.0
6836,20151012:2010,0.0,0.0,4.86,2.13,0.0
6837,20151012:2110,0.0,0.0,4.49,2.06,0.0
6838,20151012:2210,0.0,0.0,4.37,1.88,0.0
6839,20151012:2310,0.0,0.0,4.24,1.7,0.0
6840,20151013:0010,0.0,0.0,4.11,1.52,0.0
6841,20151013:0110,0.0,0.0,3.67,1.74,0.0
6842,20151013:0210,0.0,0.0,3.23,1.96,0.0
6843,20151013:0310,0.0,0.0,2.79,2.18,0.0
6844,20151013:0410,0.0,0.0,3.09,2.17,0.0
6845,20151013:0510,0.0,0.0,3.4,2.17,0.0
6846,20151013:0610,24.17,8.9,3.71,2.17,0.0
6847,20151013:0710,31.92,17.68,5.16,2.78,0.0
6848,20151013:0810,65.21,25.17,6.62,3.4,0.0
6849,20151013:0910,30.1,30.73,8.07,4.01,0.0
6850,20151013:1010,27.82,33.72,9.06,3.98,0.0
6851,20151013:1110,29.92,33.69,10.05,3.95,0.0
6852,20151013:1210,26.93,30.64,11.04,3.92,0.0
6853,20151013:1310,28.13,25.02,10.74,4.17,0.0
6854,20151013:1410,30.52,17.5,10.44,4.42,0.0
6855,20151013:1510,34.39,8.7,10.14,4.68,0.0
6856,20151013:1610,0.0,0.0,9.8,4.63,0.0
6857,20151013:1710,0.0,0.0,9.46,4.59,0.0
6858,20151013:1810,0.0,0.0,9.12,4.55,0.0
6859,20151013:1910,0.0,0.0,9.09,4.71,0.0
6860,20151013:2010,0.0,0.0,9.05,4.86,0.0
6861,20151013:2110,0.0,0.0,9.01,5.02,0.0
6862,20151013:2210,0.0,0.0,9.09,5.21,0.0
6863,20151013:2310,0.0,0.0,9.17,5.41,0.0
6864,20151014:0010,0.0,0.0,9.24,5.6,0.0
6865,20151014:0110,0.0,0.0,9.21,5.37,0.0
6866,20151014:0210,0.0,0.0,9.17,5.14,0.0
6867,20151014:0310,0.0,0.0,9.13,4.91,0.0
6868,20151014:0410,0.0,0.0,9.28,4.43,0.0
6869,20151014:0510,0.0,0.0,9.44,3.95,0.0
6870,20151014:0610,4.56,8.64,9.6,3.48,0.0
6871,20151014:0710,10.94,17.4,9.43,2.9,0.0
6872,20151014:0810,16.42,24.86,9.27,2.32,0.0
6873,20151014:0910,42.86,30.39,9.11,1.74,0.0
6874,20151014:1010,39.67,33.36,8.79,2.17,0.0
6875,20151014:1110,52.07,33.31,8.48,2.6,0.0
6876,20151014:1210,55.66,30.26,8.16,3.03,0.0
6877,20151014:1310,45.49,24.66,8.36,2.71,0.0
6878,20151014:1410,25.14,17.16,8.56,2.39,0.0
6879,20151014:1510,18.55,8.37,8.77,2.07,0.0
6880,20151014:1610,0.0,0.0,8.59,2.14,0.0
6881,20151014:1710,0.0,0.0,8.42,2.21,0.0
6882,20151014:1810,0.0,0.0,8.25,2.28,0.0
6883,20151014:1910,0.0,0.0,8.46,2.12,0.0
6884,20151014:2010,0.0,0.0,8.67,1.96,0.0
6885,20151014:2110,0.0,0.0,8.87,1.81,0.0
6886,20151014:2210,0.0,0.0,9.09,2.22,0.0
6887,20151014:2310,0.0,0.0,9.31,2.63,0.0
6888,20151015:0010,0.0,0.0,9.53,3.05,0.0
6889,20151015:0110,0.0,0.0,9.86,3.41,0.0
6890,20151015:0210,0.0,0.0,10.18,3.77,0.0
6891,20151015:0310,0.0,0.0,10.5,4.12,0.0
6892,20151015:0410,0.0,0.0,10.74,4.14,0.0
6893,20151015:0510,0.0,0.0,10.98,4.16,0.0
6894,20151015:0610,9.12,8.38,11.23,4.18,0.0
6895,20151015:0710,20.52,17.12,11.29,4.3,0.0
6896,20151015:0810,15.96,24.55,11.36,4.42,0.0
6897,20151015:0910,41.95,30.05,11.42,4.54,0.0
6898,20151015:1010,57.91,32.99,11.5,4.5,0.0
6899,20151015:1110,29.33,32.94,11.58,4.46,0.0
6900,20151015:1210,26.33,29.89,11.66,4.41,0.0
6901,20151015:1310,137.25,24.31,11.85,4.27,0.0
6902,20151015:1410,28.13,16.82,12.04,4.12,0.0
6903,20151015:1510,5.39,8.05,12.23,3.97,0.0
6904,20151015:1610,0.0,0.0,12.25,4.06,0.0
6905,20151015:1710,0.0,0.0,12.28,4.15,0.0
6906,20151015:1810,0.0,0.0,12.31,4.23,0.0
6907,20151015:1910,0.0,0.0,12.41,3.35,0.0
6908,20151015:2010,0.0,0.0,12.51,2.46,0.0
6909,20151015:2110,0.0,0.0,12.61,1.57,0.0
6910,20151015:2210,0.0,0.0,12.67,2.38,0.0
6911,20151015:2310,0.0,0.0,12.73,3.19,0.0
6912,20151016:0010,0.0,0.0,12.78,4.0,0.0
6913,20151016:0110,0.0,0.0,11.96,3.92,0.0
6914,20151016:0210,0.0,0.0,11.14,3.83,0.0
6915,20151016:0310,0.0,0.0,10.32,3.75,0.0
6916,20151016:0410,0.0,0.0,10.25,3.21,0.0
6917,20151016:0510,0.0,0.0,10.19,2.67,0.0
6918,20151016:0610,4.1,8.12,10.13,2.12,0.0
6919,20151016:0710,10.49,16.84,10.41,2.3,0.0
6920,20151016:0810,79.34,24.24,10.7,2.48,0.0
6921,20151016:0910,57.91,29.71,10.99,2.66,0.0
6922,20151016:1010,43.78,32.63,11.02,2.42,0.0
6923,20151016:1110,28.73,32.56,11.04,2.17,0.0
6924,20151016:1210,25.74,29.53,11.07,1.93,0.0
6925,20151016:1310,36.51,23.96,10.82,2.77,0.0
6926,20151016:1410,20.35,16.49,10.57,3.6,0.0
6927,20151016:1510,138.71,7.73,10.33,4.44,0.0
6928,20151016:1610,0.0,0.0,10.18,4.5,0.0
6929,20151016:1710,0.0,0.0,10.03,4.56,0.0
6930,20151016:1810,0.0,0.0,9.88,4.62,0.0
6931,20151016:1910,0.0,0.0,9.76,4.7,0.0
6932,20151016:2010,0.0,0.0,9.64,4.78,0.0
6933,20151016:2110,0.0,0.0,9.51,4.86,0.0
6934,20151016:2210,0.0,0.0,9.29,4.98,0.0
6935,20151016:2310,0.0,0.0,9.07,5.1,0.0
6936,20151017:0010,0.0,0.0,8.84,5.23,0.0
6937,20151017:0110,0.0,0.0,8.33,5.19,0.0
6938,20151017:0210,0.0,0.0,7.82,5.14,0.0
6939,20151017:0310,0.0,0.0,7.31,5.1,0.0
6940,20151017:0410,0.0,0.0,7.28,4.76,0.0
6941,20151017:0510,0.0,0.0,7.25,4.42,0.0
6942,20151017:0610,5.93,7.86,7.22,4.08,0.0
6943,20151017:0710,16.42,16.55,7.59,3.87,0.0
6944,20151017:0810,50.62,23.93,7.96,3.66,0.0
6945,20151017:0910,98.95,29.37,8.33,3.45,0.0
6946,20151017:1010,66.12,32.27,8.89,2.94,0.0
6947,20151017:1110,223.14,32.19,9.45,2.43,0.0
6948,20151017:1210,294.63,29.16,10.01,1.92,0.0
6949,20151017:1310,362.54,23.61,10.33,1.74,0.0
6950,20151017:1410,229.37,16.15,10.65,1.57,0.0
6951,20151017:1510,62.79,7.41,10.98,1.39,0.0
6952,20151017:1610,0.0,0.0,10.14,1.64,0.0
6953,20151017:1710,0.0,0.0,9.31,1.89,0.0
6954,20151017:1810,0.0,0.0,8.47,2.14,0.0
6955,20151017:1910,0.0,0.0,7.77,2.2,0.0
6956,20151017:2010,0.0,0.0,7.07,2.26,0.0
6957,20151017:2110,0.0,0.0,6.37,2.32,0.0
6958,20151017:2210,0.0,0.0,6.0,2.04,0.0
6959,20151017:2310,0.0,0.0,5.62,1.76,0.0
6960,20151018:0010,0.0,0.0,5.24,1.48,0.0
6961,20151018:0110,0.0,0.0,5.12,1.5,0.0
6962,20151018:0210,0.0,0.0,5.0,1.53,0.0
6963,20151018:0310,0.0,0.0,4.88,1.56,0.0
6964,20151018:0410,0.0,0.0,5.13,1.36,0.0
6965,20151018:0510,0.0,0.0,5.39,1.15,0.0
6966,20151018:0610,22.34,7.6,5.65,0.95,0.0
6967,20151018:0710,44.69,16.27,7.03,1.07,0.0
6968,20151018:0810,46.06,23.62,8.41,1.18,0.0
6969,20151018:0910,21.43,29.03,9.79,1.3,0.0
6970,20151018:1010,44.23,31.91,10.42,1.05,0.0
6971,20151018:1110,44.29,31.82,11.06,0.81,0.0
6972,20151018:1210,31.72,28.8,11.69,0.57,0.0
6973,20151018:1310,23.94,23.26,11.48,0.71,0.0
6974,20151018:1410,12.57,15.83,11.27,0.85,0.0
6975,20151018:1510,29.31,7.1,11.06,0.99,0.0
6976,20151018:1610,0.0,0.0,10.62,1.31,0.0
6977,20151018:1710,0.0,0.0,10.19,1.62,0.0
6978,20151018:1810,0.0,0.0,9.76,1.93,0.0
6979,20151018:1910,0.0,0.0,9.64,2.19,0.0
6980,20151018:2010,0.0,0.0,9.51,2.45,0.0
6981,20151018:2110,0.0,0.0,9.38,2.7,0.0
6982,20151018:2210,0.0,0.0,9.1,2.59,0.0
6983,20151018:2310,0.0,0.0,8.82,2.48,0.0
6984,20151019:0010,0.0,0.0,8.53,2.37,0.0
6985,20151019:0110,0.0,0.0,8.07,2.51,0.0
6986,20151019:0210,0.0,0.0,7.61,2.66,0.0
6987,20151019:0310,0.0,0.0,7.15,2.8,0.0
6988,20151019:0410,0.0,0.0,7.16,2.85,0.0
6989,20151019:0510,0.0,0.0,7.17,2.9,0.0
6990,20151019:0610,6.84,7.34,7.19,2.95,0.0
6991,20151019:0710,20.98,15.99,7.37,3.28,0.0
6992,20151019:0810,32.83,23.31,7.56,3.6,0.0
6993,20151019:0910,36.48,28.7,7.75,3.93,0.0
6994,20151019:1010,36.94,31.55,7.54,3.99,0.0
6995,20151019:1110,46.08,31.46,7.32,4.05,0.0
6996,20151019:1210,63.44,28.44,7.11,4.11,0.0
6997,20151019:1310,41.3,22.92,7.13,4.47,0.0
6998,20151019:1410,20.35,15.5,7.15,4.84,0.0
6999,20151019:1510,14.36,6.79,7.18,5.2,0.0
7000,20151019:1610,0.0,0.0,7.3,5.12,0.0
7001,20151019:1710,0.0,0.0,7.43,5.04,0.0
7002,20151019:1810,0.0,0.0,7.56,4.97,0.0
7003,20151019:1910,0.0,0.0,7.74,5.34,0.0
7004,20151019:2010,0.0,0.0,7.91,5.72,0.0
7005,20151019:2110,0.0,0.0,8.08,6.1,0.0
7006,20151019:2210,0.0,0.0,8.09,5.97,0.0
7007,20151019:2310,0.0,0.0,8.09,5.84,0.0
7008,20151020:0010,0.0,0.0,8.09,5.71,0.0
7009,20151020:0110,0.0,0.0,7.92,5.64,0.0
7010,20151020:0210,0.0,0.0,7.74,5.56,0.0
7011,20151020:0310,0.0,0.0,7.57,5.49,0.0
7012,20151020:0410,0.0,0.0,7.55,5.39,0.0
7013,20151020:0510,0.0,0.0,7.54,5.3,0.0
7014,20151020:0610,12.77,7.08,7.53,5.2,0.0
7015,20151020:0710,41.5,15.71,7.69,5.74,0.0
7016,20151020:0810,77.06,23.0,7.86,6.28,0.0
7017,20151020:0910,83.45,28.36,8.03,6.81,0.0
7018,20151020:1010,103.51,31.19,8.43,6.86,0.0
7019,20151020:1110,27.53,31.1,8.84,6.91,0.0
7020,20151020:1210,355.62,28.08,9.24,6.95,0.0
7021,20151020:1310,59.85,22.58,9.17,5.94,0.0
7022,20151020:1410,13.17,15.18,9.11,4.93,0.0
7023,20151020:1510,16.16,6.48,9.05,3.92,0.0
7024,20151020:1610,0.0,0.0,8.45,3.83,0.0
7025,20151020:1710,0.0,0.0,7.86,3.75,0.0
7026,20151020:1810,0.0,0.0,7.26,3.67,0.0
7027,20151020:1910,0.0,0.0,7.19,3.93,0.0
7028,20151020:2010,0.0,0.0,7.12,4.19,0.0
7029,20151020:2110,0.0,0.0,7.05,4.46,0.0
7030,20151020:2210,0.0,0.0,7.32,4.45,0.0
7031,20151020:2310,0.0,0.0,7.58,4.45,0.0
7032,20151021:0010,0.0,0.0,7.84,4.44,0.0
7033,20151021:0110,0.0,0.0,7.65,4.82,0.0
7034,20151021:0210,0.0,0.0,7.45,5.2,0.0
7035,20151021:0310,0.0,0.0,7.26,5.59,0.0
7036,20151021:0410,0.0,0.0,7.59,5.4,0.0
7037,20151021:0510,0.0,0.0,7.93,5.22,0.0
7038,20151021:0610,19.15,6.82,8.27,5.03,0.0
7039,20151021:0710,39.67,15.43,8.6,5.22,0.0
7040,20151021:0810,45.14,22.69,8.93,5.41,0.0
7041,20151021:0910,31.46,28.03,9.26,5.6,0.0
7042,20151021:1010,96.22,30.84,9.61,5.34,0.0
7043,20151021:1110,107.36,30.74,9.95,5.08,0.0
7044,20151021:1210,174.68,27.73,10.3,4.81,0.0
7045,20151021:1310,254.02,22.24,10.38,4.57,0.0
7046,20151021:1410,17.36,14.86,10.46,4.32,0.0
7047,20151021:1510,64.78,6.18,10.55,4.07,0.0
7048,20151021:1610,0.0,0.0,9.43,3.66,0.0
7049,20151021:1710,0.0,0.0,8.31,3.26,0.0
7050,20151021:1810,0.0,0.0,7.19,2.86,0.0
7051,20151021:1910,0.0,0.0,6.82,2.97,0.0
7052,20151021:2010,0.0,0.0,6.44,3.09,0.0
7053,20151021:2110,0.0,0.0,6.06,3.21,0.0
7054,20151021:2210,0.0,0.0,5.78,3.01,0.0
7055,20151021:2310,0.0,0.0,5.49,2.8,0.0
7056,20151022:0010,0.0,0.0,5.2,2.59,0.0
7057,20151022:0110,0.0,0.0,5.22,2.55,0.0
7058,20151022:0210,0.0,0.0,5.24,2.5,0.0
7059,20151022:0310,0.0,0.0,5.26,2.46,0.0
7060,20151022:0410,0.0,0.0,4.94,2.63,0.0
7061,20151022:0510,0.0,0.0,4.62,2.8,0.0
7062,20151022:0610,15.96,6.56,4.31,2.98,0.0
7063,20151022:0710,44.23,15.15,6.25,3.16,0.0
7064,20151022:0810,46.97,22.39,8.19,3.34,0.0
7065,20151022:0910,30.55,27.7,10.13,3.52,0.0
7066,20151022:1010,97.13,30.49,10.41,3.64,0.0
7067,20151022:1110,152.32,30.38,10.7,3.77,0.0
7068,20151022:1210,211.32,27.38,10.98,3.89,0.0
7069,20151022:1310,321.66,21.91,10.9,3.54,0.0
7070,20151022:1410,397.94,14.55,10.82,3.19,0.0
7071,20151022:1510,450.16,5.88,10.74,2.84,0.0
7072,20151022:1610,0.0,0.0,9.59,2.92,0.0
7073,20151022:1710,0.0,0.0,8.45,3.01,0.0
7074,20151022:1810,0.0,0.0,7.31,3.09,0.0
7075,20151022:1910,0.0,0.0,7.25,3.24,0.0
7076,20151022:2010,0.0,0.0,7.19,3.38,0.0
7077,20151022:2110,0.0,0.0,7.12,3.53,0.0
7078,20151022:2210,0.0,0.0,7.41,4.21,0.0
7079,20151022:2310,0.0,0.0,7.69,4.88,0.0
7080,20151023:0010,0.0,0.0,7.97,5.56,0.0
7081,20151023:0110,0.0,0.0,8.37,5.9,0.0
7082,20151023:0210,0.0,0.0,8.77,6.25,0.0
7083,20151023:0310,0.0,0.0,9.17,6.59,0.0
7084,20151023:0410,0.0,0.0,9.6,6.4,0.0
7085,20151023:0510,0.0,0.0,10.03,6.2,0.0
7086,20151023:0610,18.7,6.3,10.47,6.0,0.0
7087,20151023:0710,43.32,14.86,10.78,5.65,0.0
7088,20151023:0810,60.19,22.08,11.09,5.29,0.0
7089,20151023:0910,33.74,27.37,11.4,4.94,0.0
7090,20151023:1010,75.24,30.14,11.69,5.09,0.0
7091,20151023:1110,216.98,30.02,11.97,5.24,0.0
7092,20151023:1210,37.71,27.03,12.26,5.39,0.0
7093,20151023:1310,299.19,21.58,12.23,4.83,0.0
7094,20151023:1410,16.76,14.23,12.21,4.26,0.0
7095,20151023:1510,259.3,5.58,12.19,3.7,0.0
7096,20151023:1610,0.0,0.0,11.12,3.45,0.0
7097,20151023:1710,0.0,0.0,10.05,3.21,0.0
7098,20151023:1810,0.0,0.0,8.98,2.97,0.0
7099,20151023:1910,0.0,0.0,8.21,2.96,0.0
7100,20151023:2010,0.0,0.0,7.44,2.96,0.0
7101,20151023:2110,0.0,0.0,6.67,2.95,0.0
7102,20151023:2210,0.0,0.0,6.07,2.63,0.0
7103,20151023:2310,0.0,0.0,5.47,2.32,0.0
7104,20151024:0010,0.0,0.0,4.87,2.0,0.0
7105,20151024:0110,0.0,0.0,4.77,1.87,0.0
7106,20151024:0210,0.0,0.0,4.66,1.73,0.0
7107,20151024:0310,0.0,0.0,4.56,1.6,0.0
7108,20151024:0410,0.0,0.0,4.35,1.2,0.0
7109,20151024:0510,0.0,0.0,4.14,0.79,0.0
7110,20151024:0610,18.24,6.04,3.94,0.39,0.0
7111,20151024:0710,46.97,14.58,6.58,0.92,0.0
7112,20151024:0810,65.21,21.78,9.23,1.45,0.0
7113,20151024:0910,62.02,27.04,11.88,1.99,0.0
7114,20151024:1010,54.26,29.79,12.72,2.75,0.0
7115,20151024:1110,214.49,29.67,13.57,3.52,0.0
7116,20151024:1210,410.13,26.69,14.41,4.29,0.0
7117,20151024:1310,520.68,21.25,14.09,4.11,0.0
7118,20151024:1410,413.74,13.93,13.77,3.93,0.0
7119,20151024:1510,232.51,5.29,13.46,3.75,0.0
7120,20151024:1610,0.0,0.0,11.77,3.39,0.0
7121,20151024:1710,0.0,0.0,10.08,3.03,0.0
7122,20151024:1810,0.0,0.0,8.39,2.66,0.0
7123,20151024:1910,0.0,0.0,7.76,2.64,0.0
7124,20151024:2010,0.0,0.0,7.13,2.62,0.0
7125,20151024:2110,0.0,0.0,6.49,2.59,0.0
7126,20151024:2210,0.0,0.0,6.12,2.26,0.0
7127,20151024:2310,0.0,0.0,5.75,1.93,0.0
7128,20151025:0010,0.0,0.0,5.38,1.6,0.0
7129,20151025:0110,0.0,0.0,5.71,1.48,0.0
7130,20151025:0210,0.0,0.0,6.03,1.35,0.0
7131,20151025:0310,0.0,0.0,6.35,1.23,0.0
7132,20151025:0410,0.0,0.0,6.35,0.9,0.0
7133,20151025:0510,0.0,0.0,6.35,0.57,0.0
7134,20151025:0610,2.74,5.78,6.36,0.23,0.0
7135,20151025:0710,35.57,14.3,8.74,0.22,0.0
7136,20151025:0810,77.98,21.47,11.13,0.2,0.0
7137,20151025:0910,99.87,26.71,13.51,0.18,0.0
7138,20151025:1010,103.06,29.45,14.5,1.23,0.0
7139,20151025:1110,215.08,29.33,15.5,2.29,0.0
7140,20151025:1210,396.68,26.35,16.49,3.34,0.0
7141,20151025:1310,348.32,20.93,15.68,2.82,0.0
7142,20151025:1410,145.25,13.63,14.88,2.3,0.0
7143,20151025:1510,135.31,5.01,14.08,1.78,0.0
7144,20151025:1610,0.0,0.0,13.25,1.8,0.0
7145,20151025:1710,0.0,0.0,12.43,1.82,0.0
7146,20151025:1810,0.0,0.0,11.6,1.83,0.0
7147,20151025:1910,0.0,0.0,11.38,2.12,0.0
7148,20151025:2010,0.0,0.0,11.16,2.41,0.0
7149,20151025:2110,0.0,0.0,10.94,2.7,0.0
7150,20151025:2210,0.0,0.0,10.76,2.27,0.0
7151,20151025:2310,0.0,0.0,10.58,1.84,0.0
7152,20151026:0010,0.0,0.0,10.4,1.41,0.0
7153,20151026:0110,0.0,0.0,10.38,1.46,0.0
7154,20151026:0210,0.0,0.0,10.35,1.51,0.0
7155,20151026:0310,0.0,0.0,10.33,1.56,0.0
7156,20151026:0410,0.0,0.0,10.26,1.31,0.0
7157,20151026:0510,0.0,0.0,10.19,1.06,0.0
7158,20151026:0610,16.42,5.52,10.13,0.81,0.0
7159,20151026:0710,41.04,14.03,10.93,1.07,0.0
7160,20151026:0810,51.98,21.17,11.74,1.33,0.0
