,full_id,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,consumer_size_renovated,consumer_size_unrenovated,npv_unrenovated_25years_ir_0.05_gas,npv_renovated_25years_ir_0.05_dh,savings_npv_25years_ir_0.05,operator_selling_price,NFA,npv_per_nfa
690,w160032079,mfh,56450.435111772305,70563.04388971538,56450.435111772305,62722.70567974701,r2,r2,-93174.68950743599,-86585.5019005595,6589.187606876498,0.08136760542010116,410.4375718038529,16.05405562146112
691,w160032080,mfh,37513.62238413698,46892.027980171224,71168.27026353273,79075.8558483697,r1,r2,-117467.32281967993,-200530.9832888055,-83063.66046912556,0.08839270228274748,367.35827468354256,-226.11076486756696
692,w160032082,mfh,18641.24062010344,23301.550775129297,39843.43060518983,44270.478450210925,r1,r1,-71441.77912220365,-120694.11395445633,-49252.33483225269,0.08839270228274748,146.62608959153295,-335.90430577162994
693,w160032083,mfh,30643.0030164966,38303.75377062075,70958.4029590656,78842.66995451733,r1,r2,-117120.92476459374,-154814.62103409175,-37693.696269498,0.08839270228274748,292.00384606306903,-129.08630066932972
694,w160032087,mfh,60767.66004008141,75959.57505010176,60767.66004008141,67519.62226675713,r2,r2,-100300.51752687455,-93207.40103198525,7093.116494889298,0.08136760542010116,547.5336022242903,12.954668838723968
695,w160032089,mfh,36712.527765060455,45890.65970632557,80225.85122803085,89139.83469781205,r1,r2,-132417.38108556526,-219283.90550483996,-86866.5244192747,0.08839270228274748,324.3052944285795,-267.85416677310826
696,w160032093,mfh,70334.93715781553,87918.6714472694,157120.4437098115,174578.27078867942,r2,r2,-259336.3280361904,-320403.1944761129,-61066.86643992251,0.08136760542010116,651.9691053661052,-93.66527637169428
697,w160032096,mfh,47555.89860683755,59444.87325854694,99761.42909774302,110846.03233082558,r2,r2,-164661.97581286394,-251866.39766164904,-87204.4218487851,0.08136760542010116,417.5862662355881,-208.8297171142772
698,w160032097,th,7948.649698139474,9935.812122674342,30326.745284288674,33696.38364920964,r1,r1,-54377.763289621726,-82137.64537397688,-27759.88208435515,0.08839270228274748,55.47504670508206,-500.4030412436241
699,w160032099,mfh,19916.581628132146,24895.727035165182,40170.97328365638,44634.414759618194,r1,r1,-72029.08376270952,-111120.39496245616,-39091.31119974665,0.08839270228274748,154.26596265360712,-253.40205011732442
700,w160032101,mfh,46112.95125263289,57641.18906579111,95809.37401431223,106454.86001590246,r2,r2,-158138.88162260927,-238337.70788831578,-80198.8262657065,0.08136760542010116,417.4909567882307,-192.0971579424816
701,w160032104,th,12429.560392323068,15536.950490403835,23217.322601340376,25797.02511260042,r1,r1,-41630.12089822035,-88884.32606017316,-47254.20516195281,0.08839270228274748,110.95144802480935,-425.8998508193107
702,w160032105,mfh,20848.956423449432,26061.19552931179,20848.956423449432,23165.507137166034,r1,r1,-37383.491258368435,-34739.78148478492,2643.7097735835123,0.08839270228274748,152.98637234792113,17.280688031292065
703,w160032106,mfh,13210.000451569256,16512.50056446157,49997.22428140238,55552.471423780415,r1,r1,-89648.17034028104,-114442.7649341073,-24794.59459382626,0.08839270228274748,115.7174410201609,-214.26843157987233
704,w160032107,th,20257.197734231464,25321.49716778933,20257.197734231464,22507.997482479404,r1,r1,-36322.430678829674,-33753.7576696057,2568.673009223974,0.08839270228274748,169.80155310891567,15.127500085799287
705,w160032108,mfh,15892.879065874109,19866.098832342635,40330.07410854087,44811.193453934306,r1,r1,-72314.3615567376,-102541.61103917098,-30227.249482433384,0.08839270228274748,125.84912734059617,-240.18640511210552
706,w160032109,mfh,12173.84675432335,15217.308442904186,17028.88358269568,18920.98175855075,r1,r1,-30533.860190598112,-86934.64232526395,-56400.78213466584,0.08839270228274748,117.1162128248019,-481.57962739998834
707,w160032110,mfh,27759.583627761367,34699.479534701706,65959.80261416038,73288.66957128931,r1,r2,-108870.4474354796,-161004.82346679285,-52134.37603131325,0.08839270228274748,214.96215275530702,-242.52816304206905
708,w160032111,th,29680.37219464188,37100.46524330235,69929.77168637945,77699.74631819938,r1,r2,-115423.10969442813,-184152.3108076434,-68729.20111321527,0.08839270228274748,253.8681676615961,-270.7279205041203
709,w160032112,th,14784.277193453934,18480.346491817418,34498.60299221215,38331.78110245795,r1,r1,-61858.166768229574,-93464.46526478344,-31606.29849655387,0.08839270228274748,125.84912488418631,-251.14436453682
710,w160032113,mfh,13847.210707174945,17309.01338396868,34893.95820829047,38771.0646758783,r1,r1,-62567.06355730774,-90304.02574789379,-27736.962190586048,0.08839270228274748,105.45346036842092,-263.02562375555914
711,w160032114,mfh,38441.58971886041,48051.98714857551,78514.11913885121,87237.91015427912,r1,r2,-129592.06883396904,-193794.3540195272,-64202.28518555817,0.08839270228274748,381.28189064939505,-168.38535152091686
712,w160032115,mfh,18194.998750903073,22743.748438628838,38709.485322553875,43010.53924728208,r1,r1,-69408.54385133841,-110423.85451261088,-41015.310661272466,0.08839270228274748,139.91205219514669,-293.1506615603428
713,w160032116,mfh,25401.90433957016,31752.3804244627,25401.90433957016,28224.338155077952,r1,r1,-45547.21346897611,-42326.176338569756,3221.037130406352,0.08839270228274748,192.1807412372902,16.760457419764343
714,w160032117,mfh,38132.472874110405,47665.591092638,38132.472874110405,42369.414304567115,r1,r1,-68373.92420974835,-63538.613070874846,4835.311138873505,0.08839270228274748,302.6253065098543,15.977881012789837
715,w160032118,mfh,24193.179771566014,30241.474714457516,59239.686577529654,65821.87397503294,r1,r2,-97778.5094561312,-147498.06991039103,-49719.56045425983,0.08839270228274748,188.54685349911452,-263.6987015776072
716,w160032119,mfh,37828.96424629396,47286.20530786744,86774.96745952926,96416.63051058806,r1,r2,-143227.07405267435,-199698.40131523024,-56471.32726255589,0.08839270228274748,301.6826584111899,-187.18784685855604
717,w160032121,mfh,17251.90075647625,21564.87594559531,40995.73368931806,45550.8152103534,r1,r1,-73507.93108672349,-101339.54020503849,-27831.609118315,0.08839270228274748,128.1140758719295,-217.24083734668736
718,w160032123,mfh,54442.01474559972,68052.51843199965,153731.94845816758,170813.27606463063,r2,r2,-253743.42175753703,-322004.3966624475,-68260.97490491046,0.08136760542010116,387.4767547928728,-176.16792248969782
719,w160032125,mfh,31398.011390583837,39247.51423822979,66153.6841583442,73504.09350927133,r1,r2,-109190.46007390799,-168657.9587230815,-59467.49864917352,0.08839270228274748,297.0948597435839,-200.16333739499436
720,w160032126,mfh,50568.14004669606,63210.17505837008,110488.03186896033,122764.47985440036,r2,r2,-182366.85055295873,-252500.1533258684,-70133.30277290966,0.08136760542010116,464.2806208854541,-151.0580016007447
721,w160032127,mfh,26202.43345212795,32753.041815159933,40432.88418235807,44925.42686928675,r1,r1,-72498.70649073602,-172720.4721647421,-100221.76567400608,0.08839270228274748,228.89082276217522,-437.85838359338527
722,w160032128,mfh,30473.596445371426,38091.99555671428,38304.45704397495,42560.50782663884,r1,r1,-68682.30265230087,-261858.88010687975,-193176.5774545789,0.08839270228274748,268.14993185095955,-720.4050962129216
723,w160032129,mfh,13847.774666178364,17309.718332722954,32289.507460447312,35877.230511608126,r1,r1,-57897.11942258173,-89517.15964669087,-31620.040224109136,0.08839270228274748,100.24086796883493,-315.4406068584708
724,w160032130,mfh,14029.486662093666,17536.858327617083,28436.163503282907,31595.737225869896,r1,r1,-50987.831148751226,-78173.0843300491,-27185.25318129787,0.08839270228274748,150.2635816658847,-180.9171116508127
725,w160032131,mfh,14135.939899488163,17669.924874360204,34789.771625745816,38655.30180638424,r1,r1,-62380.25045651307,-91632.60983814513,-29252.359381632057,0.08839270228274748,100.12314690686762,-292.16380312977947
726,w160032132,mfh,32040.0698986087,40050.087373260874,91092.6577783465,101214.06419816279,r1,r2,-150353.67022591032,-188927.06714995354,-38573.39692404322,0.08839270228274748,257.78643680289383,-149.6331513885536
727,w160032133,mfh,17304.298376071107,21630.372970088883,42553.842839482204,47282.04759942467,r1,r1,-76301.71887215109,-100875.29087212704,-24573.571999975946,0.08839270228274748,136.6476590367034,-179.8316354133481
728,w160032134,th,15243.003074861019,19053.753843576273,24056.438038250453,26729.37559805606,r1,r1,-43134.70769687701,-105306.02540827203,-62171.31771139502,0.08839270228274748,132.71697852164507,-468.45037013297724
729,w160032135,mfh,22655.11538553312,28318.8942319164,65722.88945965386,73025.43273294873,r1,r2,-108479.40864954879,-137329.75696166605,-28850.34831211726,0.08839270228274748,165.9338162511587,-173.86659912919228
730,w160032136,mfh,20651.507489251788,25814.384361564735,64169.744421509604,71299.71602389956,r1,r2,-105915.85344572137,-143548.60175311135,-37632.74830738998,0.08839270228274748,153.4784858365543,-245.1988505246701
731,w160032137,mfh,31882.694606522888,39853.368258153605,73679.24716639257,81865.83018488063,r1,r2,-121611.83459928032,-172085.36903181588,-50473.534432535555,0.08839270228274748,244.7570460377261,-206.2189230080662
732,w160032138,mfh,33660.554635708184,42075.693294635224,69539.96744806832,77266.63049785368,r1,r2,-114779.71538220704,-172881.9301655739,-58102.21478336686,0.08839270228274748,345.56507694348693,-168.13682475462875
733,w160032139,mfh,20953.231302739754,26191.53912842469,43447.68462383709,48275.20513759677,r1,r1,-77904.43345666681,-120697.89201272815,-42793.458556061334,0.08839270228274748,170.051029805094,-251.6506874736928
734,w160032140,mfh,25061.983224774885,31327.479030968607,34609.490828365495,38454.989809294995,r1,r1,-62056.99563857223,-164383.18334012962,-102326.18770155738,0.08839270228274748,210.13578363517297,-486.952702349881
735,w160032141,mfh,26752.030081941455,33440.03760242682,59767.37247387365,66408.19163763738,r1,r2,-98649.48537424332,-144988.94781519775,-46339.462440954434,0.08839270228274748,252.5825279586017,-183.46265996890125
736,w160032142,mfh,34459.97295454553,43074.96619318191,34459.97295454553,38288.858838383916,r1,r1,-61788.90067902634,-57419.27346857805,4369.627210448285,0.08839270228274748,252.46278136584442,17.308005508012872
737,w160032143,mfh,29576.02728282697,36970.03410353371,68813.16803571579,76459.07559523976,r1,r2,-113580.0911552892,-159098.34153323362,-45518.25037794441,0.08839270228274748,236.73276664549485,-192.276933281938
738,w160032144,mfh,24178.437367510116,30223.046709387643,49460.51965860495,54956.1329540055,r1,r1,-88685.82516735396,-144618.59091714557,-55932.76574979161,0.08839270228274748,216.15235636769793,-258.7654684395116
739,w160032145,mfh,18000.89068230275,22501.113352878438,18000.89068230275,20000.989647003054,r1,r1,-32276.73010567759,-29994.163551099973,2282.5665545776174,0.08839270228274748,143.2480424195528,15.934364728645367
740,w160032146,mfh,43179.60460429989,53974.50575537486,81778.57206375393,90865.0800708377,r1,r2,-134980.2361189015,-232866.1250564115,-97885.88893751,0.08839270228274748,425.3107569515705,-230.1514535844578
741,w160032147,mfh,32014.72814949744,40018.4101868718,86156.41938675339,95729.35487417043,r1,r2,-142206.1248870532,-192515.98560796314,-50309.86072090993,0.08839270228274748,237.48158785337583,-211.84741594355467
742,w160032148,th,23560.800292201195,29451.000365251493,50006.21579904702,55562.46199894114,r1,r2,-82538.13493718106,-139005.04499311608,-56466.91005593502,0.08839270228274748,183.97369813346305,-306.92925471863543
743,w160032149,mfh,34361.6584028396,42952.0730035495,66199.1315218652,73554.59057985022,r1,r2,-109265.47356098947,-184963.77168106224,-75698.29812007277,0.08839270228274748,343.71558685973287,-220.23527885851897
744,w160032150,mfh,19017.245100468906,23771.556375586133,51662.93632292382,57403.262581026465,r1,r2,-85272.6474366361,-118299.49641499197,-33026.84897835586,0.08839270228274748,136.78365420317277,-241.45318511010933
745,w160032151,mfh,18994.198311231074,23742.74788903884,57922.11142190568,64357.9015798952,r1,r2,-95603.7758905723,-146667.74014014495,-51063.964249572644,0.08839270228274748,156.68413198292254,-325.9038653329506
746,w160032152,th,16816.435705141692,21020.544631427114,16816.435705141692,18684.928561268545,r1,r1,-30152.927773066374,-28020.553637518824,2132.3741355475504,0.08839270228274748,131.687454425171,16.192690069495065
747,w160032153,mfh,14664.81319433541,18331.01649291926,29566.60282765376,32851.78091961529,r1,r1,-53014.78001575557,-73763.59662027303,-20748.816604517466,0.08839270228274748,131.7784823913127,-157.4522352056264
748,w160032155,mfh,16155.971644692994,20194.96455586624,39313.2611323115,43681.401258123886,r1,r1,-70491.1518844533,-90876.05855664838,-20384.90667219508,0.08839270228274748,131.65618118494749,-154.83440647240744
749,w160032156,mfh,62825.58869422202,78531.98586777752,131761.0863573074,146401.20706367487,r2,r2,-217479.2503582376,-337921.3676870253,-120442.11732878769,0.08136760542010116,597.6746075108182,-201.5178758060382
750,w160032157,mfh,18497.65764028637,23122.072050357958,23007.382660062376,25563.75851118042,r1,r1,-41253.68536829996,-199771.07259825373,-158517.38722995378,0.08839270228274748,145.99030133634804,-1085.8076583097427
751,w160032158,mfh,24447.84564861781,30559.807060772262,58348.97494600452,64832.19438444947,r1,r2,-96308.33868519397,-134087.68612372602,-37779.347438532044,0.08839270228274748,192.3817300193943,-196.3770023001844
752,w160032159,mfh,19753.449044420944,24691.81130552618,40458.15139260002,44953.501547333355,r1,r1,-72544.01218920932,-106711.29824970417,-34167.28606049485,0.08839270228274748,156.72131929650496,-218.01300687019432
753,w160032160,other,21516.45961733097,26895.57452166371,75105.28561600679,83450.31735111865,nr1,nr2,-115850.19845640259,-168351.46621462557,-52501.26775822298,0.08838917543097283,462.61881872685626,-113.48709916883271
754,w160032161,trade,41598.98809684389,51998.73512105486,41598.98809684389,46221.0978853821,nr1,nr1,-69703.82227747847,-64777.535490000664,4926.286787477802,0.08838917543097283,876.0951372385025,5.62300437256816
755,w160032162,mfh,21819.024375477275,27273.78046934659,51088.749816073236,56765.27757341471,r1,r2,-84324.9195867226,-122879.79734044518,-38554.87775372258,0.08839270228274748,197.75498196221892,-194.96286450618214
756,w160032163,mfh,43004.925360010486,53756.1567000131,90971.44947639163,101079.3883071018,r1,r2,-150153.6089530785,-222426.6867754628,-72273.07782238428,0.08839270228274748,355.37988740094,-203.36850898049195
757,w160032164,mfh,24626.450963512878,30783.063704391097,53103.58239103667,59003.98043448519,r1,r2,-87650.51662082828,-143971.4651484789,-56320.94852765062,0.08839270228274748,218.83437259588393,-257.3679256122032
758,w160032165,mfh,24614.11645560697,30767.645569508713,58784.81323691094,65316.459152123265,r1,r2,-97027.71484855305,-132554.31034826665,-35526.5954997136,0.08839270228274748,192.38173281145282,-184.6671977662873
759,w160032166,other,296885.1769801247,371106.47122515587,896549.3915510399,996165.9906122665,nr2,nr2,-1382930.9626514313,-1729129.9159526068,-346198.9533011755,0.08136760542010116,5513.669180350005,-62.78921385689646
760,w160032167,mfh,13433.338114289052,16791.672642861315,37657.42018648339,41841.577984981544,r1,r1,-67522.12483742127,-79857.55421651818,-12335.42937909691,0.08839270228274748,119.51807446111924,-103.2097399051537
761,w160032168,th,13873.999853026246,17342.499816282805,13873.999853026246,15415.555392251383,r1,r1,-24876.95507103948,-23117.690565652156,1759.2645053873239,0.08839270228274748,107.41719602905214,16.377866583964003
763,w160032170,sfh,4769.791538029326,5962.239422536657,14086.294460143807,15651.438289048674,r1,r1,-25257.612665030705,-48417.37041539634,-23159.757750365636,0.08839270228274748,37.81535124108195,-612.4432800509142
764,w160032171,th,9646.465808249995,12058.082260312494,18045.438784192636,20050.48753799182,r1,r1,-32356.607656560886,-65118.74576443095,-32762.13810787006,0.08839270228274748,82.13437312801835,-398.88461870653725
765,w160032172,th,14312.979822175337,17891.22477771917,35026.762638130625,38918.625153478475,r1,r1,-62805.19025972716,-102351.38439037687,-39546.19413064971,0.08839270228274748,100.39566505721304,-393.9034031809371
766,w160032173,mfh,12295.751901574888,15369.689876968609,28506.2384098141,31673.598233126777,r1,r1,-51113.479867206675,-69207.51262730763,-18094.032760100956,0.08839270228274748,119.7984774223063,-151.03725146954056
767,w160032174,mfh,13051.979082176204,16314.973852720253,29900.973116695626,33223.303462995136,r1,r1,-53614.326991804475,-71782.98067877689,-18168.653686972415,0.08839270228274748,119.65868240431882,-151.83732030060074
768,w160032175,th,7386.415528105403,9233.019410131752,9593.062255957997,10658.958062175552,r1,r1,-17200.96448488122,-65195.067633724626,-47994.10314884341,0.08839270228274748,69.26172256879508,-692.9383412486263
769,w160032176,th,13372.589931875937,16715.73741484492,32391.429286288585,35990.4769847651,r1,r1,-58079.871672046305,-89005.62876307823,-30925.757091031926,0.08839270228274748,103.52918697646818,-298.715347760446
770,w160032177,th,7111.322358229594,8889.152947786992,7111.322358229594,7901.469286921771,r1,r1,-12751.048628760676,-11849.311772502047,901.7368562586289,0.08839270228274748,62.96843930834439,14.32045745715558
771,w160032178,mfh,31793.30178992664,39741.6272374083,75453.57648583635,83837.30720648484,r1,r2,-124540.4671792733,-191934.9472587295,-67394.48007945619,0.08839270228274748,300.84989367914386,-224.01364100640947
772,w160127708,mfh,40928.439383668316,51160.54922958539,113599.65490243523,126221.83878048358,r1,r2,-187502.76331313772,-247497.49339259564,-59994.73007945792,0.08839270228274748,318.335366258584,-188.4639171091162
773,w160127710,mfh,19160.41845180246,23950.523064753073,19160.41845180246,21289.353835336067,r1,r1,-34355.83638584489,-31926.2382564149,2429.5981294299854,0.08839270228274748,130.057766958978,18.68091530586031
774,w160127712,mfh,19893.976263748034,24867.470329685042,51621.798511126886,57357.5539012521,r1,r2,-85204.7471125092,-128132.92213841864,-42928.17502590944,0.08839270228274748,149.28690248169005,-287.5548645747711
775,w160127717,mfh,20018.073736971855,25022.59217121482,59698.67769326997,66331.8641036333,r1,r2,-98536.10068835285,-128356.15617832584,-29820.05548997299,0.08839270228274748,149.4986190713942,-199.46709658724137
776,w160127718,mfh,19998.168014560528,24997.710018200658,30986.327841109854,34429.25315678873,r1,r1,-55560.436333120626,-127741.20030795243,-72180.7639748318,0.08839270228274748,161.62649620659647,-446.58991977755863
777,w160127719,mfh,26016.569220877962,32520.71152609745,53656.28092585754,59618.089917619494,r1,r2,-88562.77733717501,-147261.0188981483,-58698.241560973285,0.08839270228274748,242.7560603125021,-241.7992839618937
778,w164087844,other,5531.1032271675895,6913.879033959486,23298.876208291324,25887.6402314348,nr1,nr1,-39039.909401328056,-70514.15776001207,-31474.24835868401,0.08838917543097283,70.24407002975931,-448.06982774986926
779,w164087850,other,9571.515035104732,11964.393793880914,39843.370631234495,44270.41181248277,nr1,nr1,-66762.08611011822,-115112.22529556438,-48350.139185446154,0.08838917543097283,88.49543042890728,-546.3574667201398
780,w164087857,other,5732.685063821826,7165.856329777282,24270.419437870198,26967.132708744663,nr1,nr1,-40667.84026473748,-65862.72614393233,-25194.88587919485,0.08838917543097283,77.59434223277493,-324.7000380983039
786,w164088149,other,5037.637509600219,6297.046887000274,21270.940862087315,23634.37873565257,nr1,nr1,-35641.87374159178,-66160.09771837636,-30518.223976784582,0.08838917543097283,49.229225591477004,-619.9208622543956
788,w164088153,other,6314.859681225849,7893.574601532311,27987.590700977962,31097.323001086625,nr1,nr1,-46896.38227867825,-87097.44449842509,-40201.06221974684,0.08838917543097283,80.69597001839429,-498.17930450037574
791,w164088159,other,5119.410322922457,6399.262903653072,21341.59203461474,23712.880038460822,nr1,nr1,-35760.25779367694,-60236.470999485995,-24476.213205809057,0.08838917543097283,54.065223559696456,-452.7163968680069
793,w164088169,other,4565.7132450906565,5707.14155636332,21105.453760835582,23450.504178706204,nr1,nr1,-35364.581335632,-63263.431322450255,-27898.849986818255,0.08838917543097283,56.479432658094446,-493.96477042727315
795,w164088175,other,2825.594723491785,3531.993404364731,12691.274034079426,14101.415593421585,nr0,nr1,-21265.668955379388,-41349.90529916627,-20084.23634378688,0.10837999828545454,32.08830586867407,-625.9051638931784
799,w164088182,other,2845.4381235960636,3556.7976544950793,13052.522454425663,14502.802727139626,nr0,nr1,-21870.981652678965,-42054.88544446418,-20183.90379178521,0.10837999828545454,35.81288355943252,-563.5933715945949
800,w359788107,other,46109.15580262688,57636.4447532836,146448.46418695297,162720.5157632811,nr2,nr2,-225897.33199920063,-336432.4985300969,-110535.16653089627,0.08136760542010116,586.4023264580406,-188.4971487042787
801,w377595955,other,5269.498540512313,6586.873175640391,5269.498540512313,5854.998378347015,nr1,nr1,-8829.642415921406,-8205.611346311593,624.0310696098131,0.08838917543097283,68.13203878551721,9.15914275770158
802,w377595956,other,6722.920315991011,8403.650394988763,28267.306595759732,31408.118439733036,nr1,nr1,-47365.077982830095,-76322.8465332349,-28957.768550404806,0.08838917543097283,85.03076633159071,-340.55636329889677
805,w377595969,other,3090.1691164444,3862.7113955555,13210.985853090617,14678.873170100685,nr0,nr1,-22136.505048399868,-41586.06730833009,-19449.562259930226,0.10837999828545454,38.68702136902139,-502.7412701124738
814,w377595984,other,2841.029831970761,3551.287289963451,12044.391815934709,13382.657573260787,nr0,nr1,-20181.744436276927,-34309.365736706495,-14127.621300429568,0.10837999828545454,35.49371746703982,-398.03160414371246
818,w377595990,other,2791.57936980043,3489.474212250537,11553.454485655837,12837.171650728707,nr0,nr1,-19359.123262428362,-32307.938545870584,-12948.815283442222,0.10837999828545454,36.364706988167015,-356.0819364681182
819,w377595993,other,4220.0307815631595,5275.038476953949,17992.688240944255,19991.875823271395,nr0,nr1,-30148.78968981479,-47881.38609261819,-17732.5964028034,0.10837999828545454,54.98309161569923,-322.5099913759713
823,w377596001,other,4836.798385703419,6045.997982129273,20374.762221645513,22638.624690717235,nr1,nr1,-34140.224794343296,-54038.34595033172,-19898.121155988425,0.08838917543097283,68.93592455182224,-288.6466132913052
825,w377596004,other,2630.7606042728767,3288.450755341096,11646.700243681342,12940.778048534823,nr0,nr1,-19515.367104956626,-36717.16724077045,-17201.80013581382,0.10837999828545454,35.535723760165276,-484.0706285289352
827,w377596008,other,3243.63691899437,4054.546148742962,13998.601039715508,15554.001155239454,nr0,nr1,-23456.24361664907,-41973.45173554498,-18517.20811889591,0.10837999828545454,41.66994294051546,-444.3780531528333
831,w377596012,other,2925.7385905314077,3657.1732381642596,12242.593103107998,13602.881225675554,nr0,nr1,-20513.853170848346,-38203.55159384752,-17689.698422999176,0.10837999828545454,33.714099188242116,-524.6973476654096
836,w377596021,other,3488.321395519886,4360.401744399857,14380.159647722914,15977.95516413657,nr0,nr1,-24095.588336743553,-40256.954277460536,-16161.365940716983,0.10837999828545454,41.97082374822348,-385.0619191480857
838,w377596023,other,2490.0711216668888,3112.5889020836107,10917.67630164897,12130.751446276632,nr0,nr1,-18293.804811827027,-34797.02630358274,-16503.22149175571,0.10837999828545454,32.13139781658538,-513.616668218436
844,w377596038,other,2398.685899783123,2998.357374728904,2398.685899783123,2665.2065553145812,nr0,nr0,-4928.301476333358,-4579.995950835471,348.30552549788626,0.10837999828545454,30.39147779517807,11.460631425864676
847,w377596043,other,3919.317771017566,4899.1472137719575,16335.933556875763,18151.037285417515,nr0,nr1,-27372.709324906784,-45146.388189686986,-17773.678864780202,0.10837999828545454,50.74534401865676,-350.25240657045555
848,w377596044,other,2904.869813374752,3631.08726671844,12038.33310123901,13375.925668043345,nr0,nr1,-20171.592372688363,-34604.160895397064,-14432.568522708701,0.10837999828545454,31.44567816138733,-458.968270572415
861,w377596072,other,2718.9974702297686,3398.7468377872106,11577.988988744306,12864.432209715895,nr0,nr1,-19400.233604799272,-37008.62789917445,-17608.394294375175,0.10837999828545454,32.00744857888203,-550.1342679963843
863,w377596074,other,2855.316162411527,3569.1452030144083,11879.18583997191,13199.095377746566,nr0,nr1,-19904.923087621042,-37528.914057785565,-17623.990970164523,0.10837999828545454,30.798605113010854,-572.233414646408
877,w377596096,other,2660.043472138398,3325.0543401729974,11219.387851584088,12465.986501760097,nr0,nr1,-18799.356730704974,-32246.9385002701,-13447.581769565124,0.10837999828545454,31.32093481458723,-429.3480334853264
882,w377596101,other,2734.2308274665847,3417.788534333231,11372.823539694798,12636.470599660886,nr0,nr1,-19056.455627202,-34988.22174743443,-15931.766120232427,0.10837999828545454,34.10184732507914,-467.18190860340593
886,w377596106,other,2779.2898943774467,3474.112367971808,12012.953356694099,13347.725951882332,nr0,nr1,-20129.065732398754,-34425.719925225785,-14296.65419282703,0.10837999828545454,35.077698366669935,-407.5710453799728
893,w377596115,other,3192.6172371227067,3990.771546403383,13553.866705869179,15059.851895410198,nr0,nr1,-22711.04080318282,-42156.73421170268,-19445.69340851986,0.10837999828545454,40.14825235735625,-484.34719487750954
895,w377596117,other,2797.665055321845,3497.081319152306,11378.101421622307,12642.334912913673,nr0,nr1,-19065.29931693359,-36026.06369647539,-16960.764379541797,0.10837999828545454,32.339281557500364,-524.4632398337288
899,w377596123,other,2913.410473739367,3641.7630921742084,12329.70326009582,13699.670288995354,nr0,nr1,-20659.81611800241,-39370.727406520746,-18710.911288518335,0.10837999828545454,32.752713098051025,-571.2782093044909
901,w377596125,other,2922.0877489035165,3652.6096861293954,12219.388662528083,13577.098513920091,nr0,nr1,-20474.97149905226,-37652.550683270296,-17177.579184218037,0.10837999828545454,37.63718191203661,-456.39918589984916
909,w377596135,other,5088.204744337678,6360.255930422097,21801.99476471699,24224.43862746332,nr1,nr1,-36531.71478201527,-55182.41728196543,-18650.70249995016,0.08838917543097283,73.15242530554532,-254.95672114833275
916,w377596142,other,3113.8461841117532,3892.3077301396916,13756.393494233684,15284.881660259649,nr0,nr1,-23050.39740555313,-41170.369674331174,-18119.972268778045,0.10837999828545454,40.572792674647644,-446.60401895629207
917,w377596143,other,2745.329396719578,3431.6617458994724,11901.118275090319,13223.464750100355,nr0,nr1,-19941.673370008844,-37021.98937113841,-17080.316001129562,0.10837999828545454,37.61386710904771,-454.09624997109194
918,w377596145,other,2693.449218590027,3366.811523237534,11256.831818630073,12507.59090958897,nr0,nr1,-18862.098343992802,-31879.46688961939,-13017.368545626588,0.10837999828545454,32.806498026452026,-396.79238348240114
919,w377596147,other,2595.9189583634725,3244.8986979543406,2595.9189583634725,2884.354398181636,nr0,nr0,-5333.533346780074,-4956.588238200221,376.9451085798528,0.10837999828545454,34.850180151499806,10.816159541821785
929,w377596159,other,2488.2164818409556,3110.2706023011942,10808.444433628447,12009.382704031608,nr0,nr1,-18110.774429025074,-34037.57570228914,-15926.801273264067,0.10837999828545454,36.51154847629368,-436.21270359445487
931,w377596161,other,2649.7963962137605,3312.2454952672006,11285.953908042351,12539.948786713723,nr0,nr1,-18910.895707525215,-35414.669475747214,-16503.773768222,0.10837999828545454,32.13265920560807,-513.6136932402288
934,w377596166,other,2981.905002903568,3727.38125362946,2981.905002903568,3313.227781003964,nr0,nr0,-6126.574066835591,-5693.581156377824,432.9929104577668,0.10837999828545454,38.724472055921794,11.181376723031477
935,w377596167,other,3114.8432704850466,3893.554088106308,13644.68095577657,15160.756617529521,nr0,nr1,-22863.21037810302,-43825.036849081895,-20961.826470978875,0.10837999828545454,41.94859704792034,-499.70268247667383
936,w377596168,other,2563.979256552608,3204.97407069076,10806.083972832546,12006.75996981394,nr0,nr1,-18106.81920926282,-33447.250454625864,-15340.431245363045,0.10837999828545454,31.29673577034846,-490.16074257485553
937,w377596169,other,3082.2442820121273,3852.805352515159,12935.91476002989,14373.238622255432,nr0,nr1,-21675.59223629636,-36501.1973319573,-14825.60509566094,0.10837999828545454,36.7579496475868,-403.3305784952632
940,w379327852,other,38030.77627777757,47538.47034722196,150314.97311086906,167016.6367898545,nr1,nr2,-231861.4372215588,-428781.2132641826,-196919.77604262382,0.08838917543097283,945.496160332486,-208.27136513529203
941,w379327862,other,9084.066665311519,11355.083331639398,35231.108510581456,39145.67612286828,nr1,nr1,-59033.71785253705,-102355.49530130926,-43321.77744877221,0.08838917543097283,94.51021252730861,-458.38197048022124
942,w387435839,other,196483.33588232234,245604.1698529029,612480.6982969497,680534.109218833,nr2,nr2,-944753.8860473384,-1266880.948564331,-322127.0625169927,0.08136760542010116,3594.435384737421,-89.61826491159043
