,south G(i) [kWh/m2],south_east G(i) [kWh/m2],east G(i) [kWh/m2],north_east G(i) [kWh/m2],north G(i) [kWh/m2],north_west G(i) [kWh/m2],west G(i) [kWh/m2],south_west G(i) [kWh/m2]
4910,407.15,105.79,105.79,105.79,105.79,301.48,602.29,646.06
4911,275.61,84.36,84.36,84.36,84.36,428.76,694.79,631.35
4912,135.38,82.54,82.54,82.54,82.54,437.7,584.46,459.23
4913,62.93,62.93,62.93,62.93,116.0,252.83,288.45,205.54
4914,27.82,27.82,27.82,27.82,71.15,130.05,133.04,80.04
4915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4924,0.91,1.2,1.2,1.2,1.2,0.91,0.91,0.91
4925,20.98,27.53,27.53,27.53,27.53,20.98,20.98,20.98
4926,32.83,43.09,43.09,43.09,43.09,32.83,32.83,32.83
4927,174.53,472.08,570.21,411.44,90.74,90.74,90.74,90.74
4928,322.13,703.91,738.69,406.11,61.1,61.1,61.1,61.1
4929,439.36,642.59,566.49,255.64,106.25,106.25,106.25,106.25
4930,388.61,417.74,348.34,181.49,181.49,181.49,181.49,278.02
4931,222.91,221.09,214.1,160.97,160.97,160.97,160.97,218.49
4932,235.69,227.75,166.9,166.9,166.9,166.9,225.37,234.7
4933,233.75,215.7,161.88,161.88,161.88,161.88,231.82,240.43
4934,373.49,134.07,134.07,134.07,134.07,293.67,515.18,548.24
4935,110.12,83.9,83.9,83.9,83.9,110.12,110.12,110.12
4936,117.46,87.55,87.55,87.55,87.55,142.85,155.35,144.83
4937,48.34,48.34,48.34,48.34,65.9,75.94,78.58,72.53
4938,23.26,23.26,23.26,23.26,38.35,51.74,52.46,40.47
4939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4948,0.91,1.2,1.2,1.2,1.2,0.91,0.91,0.91
4949,29.64,50.55,62.15,60.32,46.52,29.64,29.64,29.64
4950,62.93,104.41,116.5,109.16,87.27,62.93,62.93,62.93
4951,165.54,600.69,743.07,509.28,61.56,61.56,61.56,61.56
4952,264.88,403.06,415.13,294.01,135.89,135.89,135.89,135.89
4953,383.67,511.32,462.6,266.05,148.2,148.2,148.2,148.2
4954,376.72,403.1,339.33,181.95,181.95,181.95,181.95,275.64
4955,446.9,413.94,287.67,182.86,182.86,182.86,182.86,367.23
4956,235.22,227.23,166.44,166.44,166.44,166.44,224.79,234.21
4957,262.21,230.15,171.0,171.0,171.0,171.0,258.59,273.98
4958,335.34,150.94,150.94,150.94,150.94,278.67,432.08,455.56
4959,266.26,106.71,106.71,106.71,106.71,376.71,578.95,533.2
4960,122.25,62.47,62.47,62.47,62.47,515.63,712.07,549.12
4961,55.18,55.18,55.18,55.18,79.26,108.01,115.64,98.42
4962,19.15,19.15,19.15,19.15,27.7,32.11,32.36,28.43
4963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4972,3.19,4.19,4.19,4.19,4.19,3.19,3.19,3.19
4973,29.18,268.92,497.81,460.66,187.14,29.18,29.18,29.18
4974,65.21,118.97,137.35,126.04,92.55,65.21,65.21,65.21
4975,166.12,616.98,763.29,519.35,57.91,57.91,57.91,57.91
4976,238.66,326.21,333.51,256.28,139.54,139.54,139.54,139.54
4977,81.99,81.99,81.99,81.99,62.47,62.47,62.47,62.47
4978,138.25,138.25,138.25,105.34,105.34,105.34,105.34,138.25
4979,145.44,145.44,145.44,110.81,110.81,110.81,110.81,145.44
4980,395.84,325.13,189.7,189.7,189.7,189.7,303.04,386.68
4981,233.53,215.28,161.43,161.43,161.43,161.43,231.36,240.19
4982,342.42,149.57,149.57,149.57,149.57,280.7,443.78,469.34
4983,219.7,130.42,130.42,130.42,130.42,260.67,337.76,320.79
4984,138.17,83.45,83.45,83.45,83.45,411.1,549.35,436.3
4985,54.72,54.72,54.72,54.72,133.3,400.18,471.71,312.86
4986,23.26,23.26,23.26,23.26,158.99,383.84,397.35,197.96
4987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4996,0.46,0.6,0.6,0.6,0.6,0.46,0.46,0.46
4997,30.55,232.32,421.66,390.06,162.6,30.55,30.55,30.55
4998,57.46,383.91,552.74,447.31,137.54,57.46,57.46,57.46
4999,159.3,266.91,301.54,242.89,104.88,104.88,104.88,104.88
5000,288.78,489.55,505.47,327.22,122.21,122.21,122.21,122.21
5001,446.11,656.94,573.22,244.0,95.76,95.76,95.76,95.76
5002,285.95,295.92,271.06,176.93,176.93,176.93,176.93,247.0
5003,295.74,287.23,254.83,184.68,184.68,184.68,184.68,275.37
5004,450.41,345.18,176.47,176.47,176.47,176.47,311.64,436.52
5005,202.27,194.29,146.83,146.83,146.83,146.83,201.27,205.16
5006,190.29,135.89,135.89,135.89,135.89,185.22,198.3,200.4
5007,277.34,74.78,74.78,74.78,74.78,422.22,702.71,642.7
5008,137.84,94.85,94.85,94.85,94.85,257.55,319.08,269.49
5009,39.22,39.22,39.22,39.22,144.47,552.89,663.42,421.81
5010,21.89,21.89,21.89,21.89,165.8,408.05,423.37,209.63
5011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5021,32.83,74.82,105.81,100.49,63.06,32.83,32.83,32.83
5022,50.62,438.39,640.11,512.25,139.52,50.62,50.62,50.62
5023,174.01,568.1,693.76,477.38,70.68,70.68,70.68,70.68
5024,304.38,543.11,561.02,347.64,114.46,114.46,114.46,114.46
5025,245.77,270.59,260.53,221.47,158.23,158.23,158.23,158.23
5026,413.49,447.09,361.84,176.02,176.02,176.02,176.02,280.71
5027,588.39,517.54,248.65,112.18,112.18,112.18,112.18,419.71
5028,522.32,367.86,153.22,153.22,153.22,153.22,317.7,501.54
5029,499.42,217.0,126.31,126.31,126.31,126.31,462.26,601.01
5030,203.92,142.27,142.27,142.27,142.27,196.45,215.3,218.39
5031,143.05,105.79,105.79,105.79,105.79,146.28,152.73,151.39
5032,111.03,82.99,82.99,82.99,82.99,128.27,137.25,130.12
5033,45.14,45.14,45.14,45.14,61.02,68.84,70.98,66.38
5034,20.52,20.52,20.52,20.52,35.06,49.52,50.48,37.78
5035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5045,35.11,141.62,234.33,217.95,105.33,35.11,35.11,35.11
5046,56.09,415.62,599.66,481.2,138.64,56.09,56.09,56.09
5047,172.85,645.17,794.36,533.03,54.72,54.72,54.72,54.72
5048,338.13,710.31,736.6,401.61,70.22,70.22,70.22,70.22
5049,454.81,656.46,572.99,253.31,110.35,110.35,110.35,110.35
5050,581.89,667.87,445.88,77.52,77.52,77.52,77.52,238.3
5051,638.25,550.82,220.3,67.03,67.03,67.03,67.03,431.37
5052,637.95,371.87,50.16,50.16,50.16,50.16,283.91,601.51
5053,567.89,159.43,53.81,53.81,53.81,53.81,511.64,713.78
5054,445.92,62.93,62.93,62.93,62.93,285.71,680.87,747.23
5055,291.73,47.88,47.88,47.88,47.88,461.08,808.78,738.64
5056,119.34,46.97,46.97,46.97,46.97,573.38,813.76,625.69
5057,41.04,41.04,41.04,41.04,143.5,556.26,670.12,428.98
5058,22.34,22.34,22.34,22.34,152.27,374.13,389.57,195.8
5059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5069,28.27,256.35,467.21,428.87,171.2,28.27,28.27,28.27
5070,42.41,482.54,709.56,561.12,135.37,42.41,42.41,42.41
5071,170.79,635.4,780.72,521.64,51.98,51.98,51.98,51.98
5072,335.51,723.64,749.3,397.45,55.18,55.18,55.18,55.18
5073,477.72,727.82,622.07,222.41,61.56,61.56,61.56,61.56
5074,581.8,669.58,438.73,59.74,59.74,59.74,59.74,226.8
5075,631.35,543.59,213.18,60.19,60.19,60.19,60.19,425.06
5076,622.87,368.82,60.19,60.19,60.19,60.19,283.42,587.49
5077,558.38,160.87,55.63,55.63,55.63,55.63,501.2,699.35
5078,439.16,60.65,60.65,60.65,60.65,277.99,666.94,733.7
5079,287.69,58.82,58.82,58.82,58.82,439.37,760.45,697.62
5080,123.26,52.44,52.44,52.44,52.44,536.26,758.22,587.15
5081,38.3,38.3,38.3,38.3,138.51,552.13,667.32,427.22
5082,21.43,21.43,21.43,21.43,149.65,371.19,387.32,194.82
5083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5093,27.36,265.81,485.04,444.0,174.46,27.36,27.36,27.36
5094,41.95,491.46,721.39,568.61,134.01,41.95,41.95,41.95
5095,173.89,644.71,790.49,525.82,51.53,51.53,51.53,51.53
5096,341.05,729.02,752.84,398.56,57.91,57.91,57.91,57.91
5097,480.4,723.82,618.64,226.48,70.68,70.68,70.68,70.68
5098,585.45,671.37,441.06,66.58,66.58,66.58,66.58,233.64
5099,637.74,548.96,216.2,63.84,63.84,63.84,63.84,430.53
5100,623.74,374.59,71.14,71.14,71.14,71.14,289.51,588.5
5101,558.63,173.6,69.77,69.77,69.77,69.77,500.9,694.2
5102,444.05,62.93,62.93,62.93,62.93,278.47,669.67,738.26
5103,292.23,58.37,58.37,58.37,58.37,442.15,769.66,707.56
5104,124.59,50.62,50.62,50.62,50.62,546.79,777.15,602.27
5105,37.39,37.39,37.39,37.39,138.38,566.96,687.47,440.27
5106,20.06,20.06,20.06,20.06,157.38,398.75,417.1,208.45
5107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5117,25.99,251.11,456.09,416.58,162.98,25.99,25.99,25.99
5118,47.42,430.9,623.28,493.32,126.74,47.42,47.42,47.42
5119,176.45,531.51,640.27,439.04,72.96,72.96,72.96,72.96
5120,321.42,628.28,645.63,363.3,85.27,85.27,85.27,85.27
5121,329.51,407.37,372.97,246.48,156.87,156.87,156.87,156.87
5122,298.18,309.84,277.95,175.56,175.56,175.56,175.56,249.8
5123,129.28,129.28,129.28,98.5,98.5,98.5,98.5,129.28
5124,79.0,79.0,60.19,60.19,60.19,60.19,79.0,79.0
5125,44.89,44.89,34.2,34.2,34.2,34.2,44.89,44.89
5126,67.63,51.53,51.53,51.53,51.53,67.63,67.63,67.63
5127,275.13,88.92,88.92,88.92,88.92,382.68,625.34,580.79
5128,127.32,56.54,56.54,56.54,56.54,497.88,703.18,549.69
5129,40.58,40.58,40.58,40.58,128.31,496.84,601.44,390.26
5130,19.61,19.61,19.61,19.61,141.76,357.69,374.79,189.12
5131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5141,25.99,44.42,54.04,52.13,40.15,25.99,25.99,25.99
5142,32.83,43.09,43.09,43.09,43.09,32.83,32.83,32.83
5143,43.69,43.69,43.69,43.69,33.29,33.29,33.29,33.29
5144,45.49,45.49,45.49,45.49,34.66,34.66,34.66,34.66
5145,189.34,196.09,193.04,181.98,135.89,135.89,135.89,135.89
5146,356.61,377.32,319.51,178.75,178.75,178.75,178.75,269.52
5147,440.19,406.41,281.01,180.12,180.12,180.12,180.12,362.57
5148,226.78,219.2,160.51,160.51,160.51,160.51,216.53,225.68
5149,197.19,189.59,143.19,143.19,143.19,143.19,195.96,199.82
5150,111.92,85.27,85.27,85.27,85.27,111.92,111.92,111.92
5151,226.79,124.03,124.03,124.03,124.03,268.75,366.62,349.24
5152,136.4,91.2,91.2,91.2,91.2,250.62,314.88,267.57
5153,50.16,50.16,50.16,50.16,116.42,372.36,445.69,299.99
5154,21.43,21.43,21.43,21.43,76.52,167.58,175.09,97.2
5155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5165,30.55,98.36,152.42,141.36,73.6,30.55,30.55,30.55
5166,63.38,135.25,161.86,143.26,91.69,63.38,63.38,63.38
5167,90.74,92.2,92.64,91.8,68.86,68.86,68.86,68.86
5168,145.73,152.05,152.34,146.44,107.62,107.62,107.62,107.62
5169,126.88,126.88,126.88,126.88,96.67,96.67,96.67,96.67
5170,119.1,119.1,119.1,90.74,90.74,90.74,90.74,119.1
5171,257.54,252.36,233.24,172.37,172.37,172.37,172.37,245.74
5172,365.59,308.12,186.51,186.51,186.51,186.51,287.67,357.12
5173,199.95,191.58,144.55,144.55,144.55,144.55,198.54,202.83
5174,273.51,153.67,153.67,153.67,153.67,238.21,316.72,331.34
5175,151.78,108.99,108.99,108.99,108.99,157.21,170.3,168.05
5176,97.83,73.42,73.42,73.42,73.42,107.02,112.26,108.46
5177,17.78,17.78,17.78,17.78,23.34,23.34,23.34,23.34
5178,5.02,5.02,5.02,5.02,6.58,6.58,6.58,6.58
5179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5189,27.36,57.88,78.05,73.8,48.35,27.36,27.36,27.36
5190,57.91,361.55,506.25,403.31,120.41,57.91,57.91,57.91
5191,186.89,540.73,645.44,439.68,77.06,77.06,77.06,77.06
5192,336.52,645.93,658.62,367.14,90.29,90.29,90.29,90.29
5193,485.7,715.16,606.66,223.76,81.17,81.17,81.17,81.17
5194,462.34,503.16,384.08,162.79,162.79,162.79,162.79,285.53
5195,83.79,83.79,83.79,63.84,63.84,63.84,63.84,83.79
5196,45.49,45.49,34.66,34.66,34.66,34.66,45.49,45.49
5197,122.09,122.09,93.02,93.02,93.02,93.02,122.09,122.09
5198,97.56,74.33,74.33,74.33,74.33,97.56,97.56,97.56
5199,158.55,112.18,112.18,112.18,112.18,165.32,182.24,179.44
5200,136.18,91.66,91.66,91.66,91.66,236.35,294.5,253.01
5201,55.18,55.18,55.18,55.18,93.02,202.63,234.63,173.05
5202,4.56,4.56,4.56,4.56,5.98,5.98,5.98,5.98
5203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5213,27.82,206.41,361.13,327.53,130.9,27.82,27.82,27.82
5214,44.69,467.3,671.83,523.68,120.12,44.69,44.69,44.69
5215,185.94,641.77,774.98,507.55,53.81,53.81,53.81,53.81
5216,352.47,727.81,741.14,384.63,61.56,61.56,61.56,61.56
5217,497.99,744.17,625.03,210.34,62.93,62.93,62.93,62.93
5218,599.35,679.7,439.81,69.31,69.31,69.31,69.31,245.83
5219,629.97,544.44,232.1,91.66,91.66,91.66,91.66,438.6
5220,633.25,383.55,77.06,77.06,77.06,77.06,292.58,595.57
5221,552.54,199.18,93.02,93.02,93.02,93.02,489.11,672.63
5222,445.34,81.62,81.62,81.62,81.62,274.23,640.78,711.65
5223,302.28,59.28,59.28,59.28,59.28,430.85,764.13,710.88
5224,134.24,51.98,51.98,51.98,51.98,526.87,758.38,595.75
5225,37.39,37.39,37.39,37.39,123.64,529.19,648.66,422.38
5226,18.24,18.24,18.24,18.24,119.19,304.55,321.63,165.61
5227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5237,25.54,236.06,418.61,377.75,144.07,25.54,25.54,25.54
5238,40.13,491.24,708.08,548.1,116.23,40.13,40.13,40.13
5239,186.98,652.13,786.31,510.93,50.16,50.16,50.16,50.16
5240,353.85,726.88,738.01,380.73,61.1,61.1,61.1,61.1
5241,499.59,743.86,622.83,207.39,62.93,62.93,62.93,62.93
5242,603.04,683.0,438.47,65.21,65.21,65.21,65.21,245.43
5243,649.78,556.33,217.09,70.22,70.22,70.22,70.22,442.7
5244,634.59,384.42,77.06,77.06,77.06,77.06,292.33,596.44
5245,576.65,179.36,65.21,65.21,65.21,65.21,503.05,710.73
5246,455.43,67.94,67.94,67.94,67.94,268.33,661.97,739.47
5247,303.05,61.56,61.56,61.56,61.56,425.32,754.31,703.66
5248,135.33,51.53,51.53,51.53,51.53,522.2,753.96,593.71
5249,37.85,37.85,37.85,37.85,120.57,517.05,634.92,415.2
5250,17.78,17.78,17.78,17.78,114.57,294.16,311.3,160.95
5251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5261,25.54,218.66,383.84,345.74,132.73,25.54,25.54,25.54
5262,41.95,470.11,672.99,520.48,112.51,41.95,41.95,41.95
5263,188.41,631.33,757.39,492.75,53.81,53.81,53.81,53.81
5264,351.79,712.71,721.38,372.72,63.84,63.84,63.84,63.84
5265,493.74,727.58,608.93,207.29,69.31,69.31,69.31,69.31
5266,597.11,673.89,433.18,68.86,68.86,68.86,68.86,247.84
5267,646.75,553.21,215.73,70.68,70.68,70.68,70.68,441.55
5268,631.35,383.18,77.52,77.52,77.52,77.52,290.95,593.14
5269,573.02,179.94,65.21,65.21,65.21,65.21,497.98,704.76
5270,454.68,65.21,65.21,65.21,65.21,263.53,658.68,737.86
5271,300.88,63.38,63.38,63.38,63.38,415.62,736.43,688.9
5272,135.86,51.53,51.53,51.53,51.53,510.39,738.37,583.23
5273,37.85,37.85,37.85,37.85,115.38,492.72,605.92,398.24
5274,17.78,17.78,17.78,17.78,90.72,224.9,238.14,126.42
5275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5285,26.45,173.93,296.83,267.61,107.91,26.45,26.45,26.45
5286,45.14,439.21,622.8,482.14,109.26,45.14,45.14,45.14
5287,190.02,616.02,735.58,478.66,56.54,56.54,56.54,56.54
5288,353.28,711.34,717.8,368.88,63.84,63.84,63.84,63.84
5289,495.32,726.95,606.57,204.69,69.77,69.77,69.77,69.77
5290,598.76,674.04,431.86,69.31,69.31,69.31,69.31,250.11
5291,605.08,526.01,242.55,111.72,111.72,111.72,111.72,433.43
5292,541.36,373.76,143.64,143.64,143.64,143.64,310.92,515.33
5293,457.79,242.46,148.66,148.66,148.66,148.66,415.48,529.46
5294,343.7,141.36,141.36,141.36,141.36,259.19,430.93,465.94
5295,295.79,75.7,75.7,75.7,75.7,395.49,685.51,644.21
5296,139.22,56.54,56.54,56.54,56.54,485.34,699.43,556.06
5297,41.95,41.95,41.95,41.95,109.81,434.48,532.76,355.29
5298,17.33,17.33,17.33,17.33,88.72,221.69,235.24,125.13
5299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
