,time,G(i),H_sun,T2m,WS10m,Int
7091,20191023:1110,39.67,28.57,15.13,2.62,0.0
7092,20191023:1210,41.95,27.11,16.03,3.17,0.0
7093,20191023:1310,34.2,23.08,17.04,3.1,0.0
7094,20191023:1410,28.27,16.93,17.42,2.62,0.0
7095,20191023:1510,28.73,9.23,17.27,2.07,0.0
7096,20191023:1610,0.0,0.0,16.22,1.93,0.0
7097,20191023:1710,0.0,0.0,14.91,2.21,0.0
7098,20191023:1810,0.0,0.0,14.11,2.41,0.0
7099,20191023:1910,0.0,0.0,12.68,2.21,0.0
7100,20191023:2010,0.0,0.0,12.5,2.34,0.0
7101,20191023:2110,0.0,0.0,12.5,2.21,0.0
7102,20191023:2210,0.0,0.0,12.08,1.86,0.0
7103,20191023:2310,0.0,0.0,11.48,1.79,0.0
7104,20191024:0010,0.0,0.0,10.84,1.66,0.0
7105,20191024:0110,0.0,0.0,10.16,1.59,0.0
7106,20191024:0210,0.0,0.0,9.46,1.45,0.0
7107,20191024:0310,0.0,0.0,8.91,1.31,0.0
7108,20191024:0410,0.0,0.0,9.39,0.9,0.0
7109,20191024:0510,0.0,0.0,9.06,0.9,0.0
7110,20191024:0610,0.0,0.0,7.96,1.17,0.0
7111,20191024:0710,31.79,9.34,9.13,1.45,0.0
7112,20191024:0810,74.45,16.96,11.6,1.59,0.0
7113,20191024:0910,71.14,23.0,12.98,1.79,0.0
7114,20191024:1010,91.66,26.9,14.65,2.28,0.0
7115,20191024:1110,97.58,28.22,16.33,2.34,0.0
7116,20191024:1210,60.65,26.76,17.66,2.0,0.0
7117,20191024:1310,77.98,22.74,18.44,1.79,0.0
7118,20191024:1410,53.35,16.61,18.87,2.14,0.0
7119,20191024:1510,28.73,8.93,18.44,2.0,0.0
7120,20191024:1610,0.0,0.0,17.24,2.34,0.0
7121,20191024:1710,0.0,0.0,16.5,2.55,0.0
7122,20191024:1810,0.0,0.0,16.06,2.69,0.0
7123,20191024:1910,0.0,0.0,15.21,2.69,0.0
7124,20191024:2010,0.0,0.0,14.69,2.69,0.0
7125,20191024:2110,0.0,0.0,14.72,2.69,0.0
7126,20191024:2210,0.0,0.0,14.73,2.41,0.0
7127,20191024:2310,0.0,0.0,14.4,2.28,0.0
7128,20191025:0010,0.0,0.0,14.18,2.28,0.0
7129,20191025:0110,0.0,0.0,13.93,2.41,0.0
7130,20191025:0210,0.0,0.0,13.22,2.62,0.0
7131,20191025:0310,0.0,0.0,12.73,2.48,0.0
7132,20191025:0410,0.0,0.0,12.17,2.55,0.0
7133,20191025:0510,0.0,0.0,11.96,2.69,0.0
7134,20191025:0610,0.0,0.0,12.05,2.69,0.0
7135,20191025:0710,40.65,9.06,12.06,2.69,0.0
7136,20191025:0810,84.06,16.67,13.34,2.55,0.0
7137,20191025:0910,82.08,22.68,14.13,4.07,0.0
7138,20191025:1010,98.5,26.56,15.21,3.79,0.0
7139,20191025:1110,103.97,27.87,15.79,3.59,0.0
7140,20191025:1210,92.57,26.42,16.29,3.52,0.0
7141,20191025:1310,73.87,22.41,16.49,3.52,0.0
7142,20191025:1410,56.54,16.3,16.73,3.52,0.0
7143,20191025:1510,28.27,8.63,16.42,2.55,0.0
7144,20191025:1610,0.0,0.0,15.34,2.28,0.0
7145,20191025:1710,0.0,0.0,14.13,2.41,0.0
7146,20191025:1810,0.0,0.0,13.28,2.55,0.0
7147,20191025:1910,0.0,0.0,12.34,2.55,0.0
7148,20191025:2010,0.0,0.0,12.0,2.69,0.0
7149,20191025:2110,0.0,0.0,11.84,2.76,0.0
7150,20191025:2210,0.0,0.0,11.68,2.69,0.0
7151,20191025:2310,0.0,0.0,11.44,2.55,0.0
7152,20191026:0010,0.0,0.0,11.21,2.41,0.0
7153,20191026:0110,0.0,0.0,10.85,2.28,0.0
7154,20191026:0210,0.0,0.0,10.54,2.21,0.0
7155,20191026:0310,0.0,0.0,10.25,2.28,0.0
7156,20191026:0410,0.0,0.0,10.07,2.34,0.0
7157,20191026:0510,0.0,0.0,9.88,2.34,0.0
7158,20191026:0610,0.0,0.0,9.73,2.41,0.0
7159,20191026:0710,43.42,8.79,9.77,2.41,0.0
7160,20191026:0810,66.08,16.37,11.26,2.28,0.0
7161,20191026:0910,82.08,22.36,13.27,2.83,0.0
7162,20191026:1010,65.21,26.23,14.94,3.03,0.0
7163,20191026:1110,72.5,27.52,16.34,3.24,0.0
7164,20191026:1210,79.8,26.08,17.32,3.38,0.0
7165,20191026:1310,74.78,22.08,17.98,3.38,0.0
7166,20191026:1410,52.9,15.98,18.17,3.38,0.0
7167,20191026:1510,21.43,8.33,17.52,3.38,0.0
7168,20191026:1610,0.0,0.0,16.4,3.38,0.0
7169,20191026:1710,0.0,0.0,15.51,3.38,0.0
7170,20191026:1810,0.0,0.0,15.01,3.45,0.0
7171,20191026:1910,0.0,0.0,14.5,3.86,0.0
7172,20191026:2010,0.0,0.0,14.23,3.93,0.0
7173,20191026:2110,0.0,0.0,14.01,3.93,0.0
7174,20191026:2210,0.0,0.0,13.84,3.86,0.0
7175,20191026:2310,0.0,0.0,13.69,3.66,0.0
7176,20191027:0010,0.0,0.0,13.42,3.38,0.0
7177,20191027:0110,0.0,0.0,13.1,3.17,0.0
7178,20191027:0210,0.0,0.0,12.89,3.24,0.0
7179,20191027:0310,0.0,0.0,12.8,3.31,0.0
7180,20191027:0410,0.0,0.0,12.74,3.31,0.0
7181,20191027:0510,0.0,0.0,13.04,3.38,0.0
7182,20191027:0610,0.0,0.0,13.2,3.45,0.0
7183,20191027:0710,74.15,8.52,13.48,3.38,0.0
7184,20191027:0810,76.13,16.08,14.07,3.38,0.0
7185,20191027:0910,57.46,22.05,14.35,2.97,0.0
7186,20191027:1010,37.39,25.9,13.99,2.41,0.0
7187,20191027:1110,23.26,27.18,13.23,2.62,0.0
7188,20191027:1210,43.32,25.74,11.92,2.76,0.0
7189,20191027:1310,21.43,21.75,10.86,2.62,0.0
7190,20191027:1410,42.41,15.68,10.14,2.41,0.0
7191,20191027:1510,20.06,8.04,9.71,1.86,0.0
7192,20191027:1610,0.0,0.0,9.43,1.72,0.0
7193,20191027:1710,0.0,0.0,9.2,1.66,0.0
7194,20191027:1810,0.0,0.0,8.99,1.52,0.0
7195,20191027:1910,0.0,0.0,8.9,1.24,0.0
7196,20191027:2010,0.0,0.0,8.87,1.17,0.0
7197,20191027:2110,0.0,0.0,8.72,1.24,0.0
7198,20191027:2210,0.0,0.0,8.3,1.31,0.0
7199,20191027:2310,0.0,0.0,7.63,1.52,0.0
7200,20191028:0010,0.0,0.0,6.99,1.52,0.0
7201,20191028:0110,0.0,0.0,6.36,1.52,0.0
7202,20191028:0210,0.0,0.0,5.55,1.52,0.0
7203,20191028:0310,0.0,0.0,4.76,1.52,0.0
7204,20191028:0410,0.0,0.0,3.83,1.45,0.0
7205,20191028:0510,0.0,0.0,3.09,1.24,0.0
7206,20191028:0610,0.0,0.0,2.19,1.1,0.0
7207,20191028:0710,52.83,8.24,3.35,0.97,0.0
7208,20191028:0810,71.9,15.78,5.84,1.38,0.0
7209,20191028:0910,48.79,21.74,6.7,1.31,0.0
7210,20191028:1010,59.74,25.57,7.59,1.38,0.0
7211,20191028:1110,69.31,26.85,8.33,1.59,0.0
7212,20191028:1210,90.29,25.41,8.97,1.66,0.0
7213,20191028:1310,80.26,21.43,9.21,1.86,0.0
7214,20191028:1410,51.98,15.37,9.37,2.14,0.0
7215,20191028:1510,25.08,7.75,9.29,2.28,0.0
7216,20191028:1610,0.0,0.0,8.74,1.72,0.0
7217,20191028:1710,0.0,0.0,7.95,1.17,0.0
7218,20191028:1810,0.0,0.0,7.62,0.76,0.0
7219,20191028:1910,0.0,0.0,6.23,1.31,0.0
7220,20191028:2010,0.0,0.0,6.04,1.17,0.0
7221,20191028:2110,0.0,0.0,5.6,1.17,0.0
7222,20191028:2210,0.0,0.0,5.02,1.24,0.0
7223,20191028:2310,0.0,0.0,4.62,1.38,0.0
7224,20191029:0010,0.0,0.0,4.46,1.38,0.0
7225,20191029:0110,0.0,0.0,4.63,1.52,0.0
7226,20191029:0210,0.0,0.0,5.12,1.66,0.0
7227,20191029:0310,0.0,0.0,5.19,1.86,0.0
7228,20191029:0410,0.0,0.0,5.35,1.93,0.0
7229,20191029:0510,0.0,0.0,5.52,1.93,0.0
7230,20191029:0610,0.0,0.0,5.59,1.93,0.0
7231,20191029:0710,20.35,7.97,5.69,2.14,0.0
7232,20191029:0810,70.66,15.49,6.59,2.83,0.0
7233,20191029:0910,77.06,21.42,7.72,3.66,0.0
7234,20191029:1010,76.61,25.24,8.77,3.59,0.0
7235,20191029:1110,69.77,26.51,9.62,3.52,0.0
7236,20191029:1210,87.1,25.08,9.94,3.24,0.0
7237,20191029:1310,69.77,21.12,10.08,3.03,0.0
7238,20191029:1410,46.51,15.07,10.11,2.55,0.0
7239,20191029:1510,22.34,7.47,9.95,2.34,0.0
7240,20191029:1610,0.0,0.0,9.25,2.34,0.0
7241,20191029:1710,0.0,0.0,8.73,2.55,0.0
7242,20191029:1810,0.0,0.0,8.36,2.83,0.0
7243,20191029:1910,0.0,0.0,7.5,2.62,0.0
7244,20191029:2010,0.0,0.0,6.9,2.55,0.0
7245,20191029:2110,0.0,0.0,6.47,2.62,0.0
7246,20191029:2210,0.0,0.0,5.94,2.62,0.0
7247,20191029:2310,0.0,0.0,5.5,2.69,0.0
7248,20191030:0010,0.0,0.0,5.46,2.69,0.0
7249,20191030:0110,0.0,0.0,5.1,2.62,0.0
7250,20191030:0210,0.0,0.0,4.87,2.62,0.0
7251,20191030:0310,0.0,0.0,4.57,2.62,0.0
7252,20191030:0410,0.0,0.0,4.69,2.62,0.0
7253,20191030:0510,0.0,0.0,4.32,2.48,0.0
7254,20191030:0610,0.0,0.0,4.26,2.48,0.0
7255,20191030:0710,91.55,7.7,4.1,2.55,0.0
7256,20191030:0810,47.42,15.2,4.88,2.9,0.0
7257,20191030:0910,63.84,21.12,5.91,3.59,0.0
7258,20191030:1010,82.54,24.92,6.81,3.45,0.0
7259,20191030:1110,100.32,26.18,7.57,3.38,0.0
7260,20191030:1210,94.39,24.75,7.97,3.17,0.0
7261,20191030:1310,67.94,20.81,8.15,3.03,0.0
7262,20191030:1410,45.6,14.78,8.08,2.9,0.0
7263,20191030:1510,22.34,7.2,7.84,2.62,0.0
7264,20191030:1610,0.0,0.0,7.27,2.48,0.0
7265,20191030:1710,0.0,0.0,6.82,2.48,0.0
7266,20191030:1810,0.0,0.0,6.34,2.55,0.0
7267,20191030:1910,0.0,0.0,6.15,2.62,0.0
7268,20191030:2010,0.0,0.0,5.99,2.62,0.0
7269,20191030:2110,0.0,0.0,5.31,2.62,0.0
7270,20191030:2210,0.0,0.0,4.84,2.62,0.0
7271,20191030:2310,0.0,0.0,4.38,2.55,0.0
7272,20191031:0010,0.0,0.0,3.93,2.41,0.0
7273,20191031:0110,0.0,0.0,3.48,2.34,0.0
7274,20191031:0210,0.0,0.0,3.06,2.34,0.0
7275,20191031:0310,0.0,0.0,2.71,2.28,0.0
7276,20191031:0410,0.0,0.0,2.36,2.28,0.0
7277,20191031:0510,0.0,0.0,2.04,2.28,0.0
7278,20191031:0610,0.0,0.0,1.77,2.34,0.0
7279,20191031:0710,118.62,7.43,1.54,2.28,0.0
7280,20191031:0810,37.85,14.92,3.05,2.28,0.0
7281,20191031:0910,44.23,20.81,4.79,3.03,0.0
7282,20191031:1010,48.34,24.59,6.28,3.03,0.0
7283,20191031:1110,54.72,25.85,7.55,2.9,0.0
7284,20191031:1210,41.04,24.43,8.41,2.76,0.0
7285,20191031:1310,47.42,20.5,8.93,2.69,0.0
7286,20191031:1410,40.58,14.49,9.0,2.69,0.0
7287,20191031:1510,20.52,6.92,8.44,2.34,0.0
7288,20191031:1610,0.0,0.0,7.0,2.34,0.0
7289,20191031:1710,0.0,0.0,5.74,2.41,0.0
7290,20191031:1810,0.0,0.0,4.92,2.41,0.0
7291,20191031:1910,0.0,0.0,4.47,2.41,0.0
7292,20191031:2010,0.0,0.0,3.97,2.41,0.0
7293,20191031:2110,0.0,0.0,3.56,2.34,0.0
7294,20191031:2210,0.0,0.0,3.2,2.28,0.0
7295,20191031:2310,0.0,0.0,2.85,2.28,0.0
7296,20191101:0010,0.0,0.0,2.61,2.28,0.0
7297,20191101:0110,0.0,0.0,2.42,2.14,0.0
7298,20191101:0210,0.0,0.0,2.2,2.0,0.0
7299,20191101:0310,0.0,0.0,2.04,1.93,0.0
7300,20191101:0410,0.0,0.0,2.01,1.93,0.0
7301,20191101:0510,0.0,0.0,2.2,1.93,0.0
7302,20191101:0610,0.0,0.0,2.3,1.66,0.0
7303,20191101:0710,14.96,7.16,3.02,1.52,0.0
7304,20191101:0810,11.4,14.63,4.26,1.59,0.0
7305,20191101:0910,26.9,20.5,5.21,1.59,0.0
7306,20191101:1010,33.29,24.28,6.28,1.52,0.0
7307,20191101:1110,34.66,25.53,7.38,1.72,0.0
7308,20191101:1210,36.48,24.11,8.58,1.72,0.0
7309,20191101:1310,42.41,20.19,9.52,2.28,0.0
7310,20191101:1410,24.62,14.21,10.15,2.48,0.0
7311,20191101:1510,15.5,6.66,10.64,2.76,0.0
7312,20191101:1610,0.0,0.0,10.81,3.03,0.0
7313,20191101:1710,0.0,0.0,10.95,3.03,0.0
7314,20191101:1810,0.0,0.0,10.95,2.9,0.0
7315,20191101:1910,0.0,0.0,10.52,3.38,0.0
7316,20191101:2010,0.0,0.0,10.55,3.59,0.0
7317,20191101:2110,0.0,0.0,10.82,3.79,0.0
7318,20191101:2210,0.0,0.0,11.1,3.93,0.0
7319,20191101:2310,0.0,0.0,11.32,3.86,0.0
7320,20191102:0010,0.0,0.0,11.58,4.0,0.0
7321,20191102:0110,0.0,0.0,12.31,4.41,0.0
7322,20191102:0210,0.0,0.0,12.82,4.76,0.0
7323,20191102:0310,0.0,0.0,12.97,4.76,0.0
7324,20191102:0410,0.0,0.0,12.98,4.48,0.0
7325,20191102:0510,0.0,0.0,12.88,4.48,0.0
7326,20191102:0610,0.0,0.0,12.89,4.97,0.0
7327,20191102:0710,14.96,6.89,13.15,5.1,0.0
7328,20191102:0810,44.23,14.34,13.43,4.83,0.0
7329,20191102:0910,48.34,20.2,13.95,4.9,0.0
7330,20191102:1010,80.26,23.96,14.17,4.83,0.0
7331,20191102:1110,57.0,25.21,14.61,5.72,0.0
7332,20191102:1210,83.45,23.8,14.91,5.52,0.0
7333,20191102:1310,72.96,19.9,14.81,5.1,0.0
7334,20191102:1410,38.76,13.93,14.78,4.21,0.0
7335,20191102:1510,19.15,6.39,14.32,3.72,0.0
7336,20191102:1610,0.0,0.0,13.54,3.79,0.0
7337,20191102:1710,0.0,0.0,13.24,4.07,0.0
7338,20191102:1810,0.0,0.0,12.99,4.14,0.0
7339,20191102:1910,0.0,0.0,12.87,3.59,0.0
7340,20191102:2010,0.0,0.0,12.59,3.31,0.0
7341,20191102:2110,0.0,0.0,12.23,3.45,0.0
7342,20191102:2210,0.0,0.0,11.65,3.66,0.0
7343,20191102:2310,0.0,0.0,11.63,3.45,0.0
7344,20191103:0010,0.0,0.0,11.69,3.52,0.0
7345,20191103:0110,0.0,0.0,11.64,3.52,0.0
7346,20191103:0210,0.0,0.0,11.54,3.72,0.0
7347,20191103:0310,0.0,0.0,11.55,4.0,0.0
7348,20191103:0410,0.0,0.0,11.57,4.07,0.0
7349,20191103:0510,0.0,0.0,11.46,3.86,0.0
7350,20191103:0610,0.0,0.0,11.31,3.38,0.0
7351,20191103:0710,17.95,6.63,10.72,2.83,0.0
7352,20191103:0810,48.79,14.06,11.36,2.97,0.0
7353,20191103:0910,67.49,19.9,12.2,3.03,0.0
7354,20191103:1010,73.87,23.65,13.17,2.83,0.0
7355,20191103:1110,91.2,24.89,14.05,3.38,0.0
7356,20191103:1210,86.18,23.49,14.53,3.38,0.0
7357,20191103:1310,64.3,19.6,14.96,3.17,0.0
7358,20191103:1410,38.3,13.65,15.13,2.9,0.0
7359,20191103:1510,18.24,6.14,14.63,2.76,0.0
7360,20191103:1610,0.0,0.0,14.03,2.97,0.0
7361,20191103:1710,0.0,0.0,13.38,2.97,0.0
7362,20191103:1810,0.0,0.0,12.95,2.9,0.0
7363,20191103:1910,0.0,0.0,12.22,3.59,0.0
7364,20191103:2010,0.0,0.0,11.76,3.66,0.0
7365,20191103:2110,0.0,0.0,11.22,3.66,0.0
7366,20191103:2210,0.0,0.0,10.96,3.79,0.0
7367,20191103:2310,0.0,0.0,10.51,3.93,0.0
7368,20191104:0010,0.0,0.0,10.26,4.07,0.0
7369,20191104:0110,0.0,0.0,10.14,4.21,0.0
7370,20191104:0210,0.0,0.0,10.06,4.34,0.0
7371,20191104:0310,0.0,0.0,9.87,4.07,0.0
7372,20191104:0410,0.0,0.0,9.79,3.66,0.0
7373,20191104:0510,0.0,0.0,9.71,3.66,0.0
7374,20191104:0610,0.0,0.0,9.8,3.86,0.0
7375,20191104:0710,13.77,6.36,10.2,4.21,0.0
7376,20191104:0810,44.23,13.78,10.28,4.28,0.0
7377,20191104:0910,48.79,19.61,10.69,4.28,0.0
7378,20191104:1010,51.53,23.34,10.96,3.66,0.0
7379,20191104:1110,33.29,24.58,10.57,3.31,0.0
7380,20191104:1210,44.69,23.18,10.5,3.66,0.0
7381,20191104:1310,41.5,19.31,10.93,4.0,0.0
7382,20191104:1410,45.6,13.38,11.74,3.93,0.0
7383,20191104:1510,17.78,5.88,11.6,3.45,0.0
7384,20191104:1610,0.0,0.0,10.79,2.9,0.0
7385,20191104:1710,0.0,0.0,10.16,2.69,0.0
7386,20191104:1810,0.0,0.0,9.4,2.69,0.0
7387,20191104:1910,0.0,0.0,9.92,3.17,0.0
7388,20191104:2010,0.0,0.0,9.9,3.52,0.0
7389,20191104:2110,0.0,0.0,9.78,3.52,0.0
7390,20191104:2210,0.0,0.0,9.59,3.79,0.0
7391,20191104:2310,0.0,0.0,9.28,4.28,0.0
7392,20191105:0010,0.0,0.0,9.28,4.41,0.0
7393,20191105:0110,0.0,0.0,8.78,4.14,0.0
7394,20191105:0210,0.0,0.0,8.17,3.93,0.0
7395,20191105:0310,0.0,0.0,7.85,3.52,0.0
7396,20191105:0410,0.0,0.0,7.48,3.03,0.0
7397,20191105:0510,0.0,0.0,7.59,2.62,0.0
7398,20191105:0610,0.0,0.0,7.6,2.21,0.0
7399,20191105:0710,80.68,6.1,7.23,2.41,0.0
7400,20191105:0810,25.54,13.5,7.8,2.14,0.0
7401,20191105:0910,66.58,19.31,8.83,2.62,0.0
7402,20191105:1010,48.34,23.03,9.96,3.38,0.0
7403,20191105:1110,91.66,24.28,10.78,2.97,0.0
7404,20191105:1210,69.77,22.88,11.02,2.69,0.0
7405,20191105:1310,70.22,19.03,11.18,2.28,0.0
7406,20191105:1410,35.11,13.11,11.38,1.93,0.0
7407,20191105:1510,16.87,5.64,11.21,1.24,0.0
7408,20191105:1610,0.0,0.0,10.31,1.1,0.0
7409,20191105:1710,0.0,0.0,9.03,1.52,0.0
7410,20191105:1810,0.0,0.0,7.42,1.66,0.0
7411,20191105:1910,0.0,0.0,7.13,1.93,0.0
7412,20191105:2010,0.0,0.0,6.75,1.93,0.0
7413,20191105:2110,0.0,0.0,6.49,1.86,0.0
7414,20191105:2210,0.0,0.0,6.06,1.72,0.0
7415,20191105:2310,0.0,0.0,5.83,1.59,0.0
7416,20191106:0010,0.0,0.0,5.16,1.66,0.0
7417,20191106:0110,0.0,0.0,5.08,1.72,0.0
7418,20191106:0210,0.0,0.0,4.98,1.66,0.0
7419,20191106:0310,0.0,0.0,4.73,1.52,0.0
7420,20191106:0410,0.0,0.0,4.65,1.45,0.0
7421,20191106:0510,0.0,0.0,3.88,1.66,0.0
7422,20191106:0610,0.0,0.0,3.84,1.72,0.0
7423,20191106:0710,25.33,5.84,3.64,1.79,0.0
7424,20191106:0810,38.3,13.23,5.68,1.59,0.0
7425,20191106:0910,50.62,19.02,7.72,2.07,0.0
7426,20191106:1010,84.36,22.73,9.18,2.83,0.0
7427,20191106:1110,55.63,23.97,9.92,3.38,0.0
7428,20191106:1210,83.9,22.59,10.6,3.45,0.0
7429,20191106:1310,49.7,18.75,10.73,3.38,0.0
7430,20191106:1410,42.41,12.85,10.28,2.62,0.0
7431,20191106:1510,14.14,5.4,9.76,2.55,0.0
7432,20191106:1610,0.0,0.0,9.02,2.34,0.0
7433,20191106:1710,0.0,0.0,8.77,2.14,0.0
7434,20191106:1810,0.0,0.0,8.53,2.0,0.0
7435,20191106:1910,0.0,0.0,8.36,2.41,0.0
7436,20191106:2010,0.0,0.0,8.31,2.34,0.0
7437,20191106:2110,0.0,0.0,8.18,2.28,0.0
7438,20191106:2210,0.0,0.0,7.86,2.41,0.0
7439,20191106:2310,0.0,0.0,7.92,2.69,0.0
7440,20191107:0010,0.0,0.0,7.9,2.76,0.0
7441,20191107:0110,0.0,0.0,7.45,2.62,0.0
7442,20191107:0210,0.0,0.0,6.91,2.48,0.0
7443,20191107:0310,0.0,0.0,6.91,2.41,0.0
7444,20191107:0410,0.0,0.0,6.93,2.34,0.0
7445,20191107:0510,0.0,0.0,6.96,2.28,0.0
7446,20191107:0610,0.0,0.0,7.07,2.41,0.0
7447,20191107:0710,33.93,5.58,5.73,2.34,0.0
7448,20191107:0810,41.95,12.95,6.77,2.14,0.0
7449,20191107:0910,67.94,18.73,8.28,2.69,0.0
7450,20191107:1010,72.05,22.44,9.52,3.17,0.0
7451,20191107:1110,73.87,23.67,10.29,3.66,0.0
7452,20191107:1210,52.9,22.3,10.49,3.79,0.0
7453,20191107:1310,49.25,18.48,9.84,5.1,0.0
7454,20191107:1410,14.14,12.6,9.85,5.17,0.0
7455,20191107:1510,13.22,5.16,9.99,4.76,0.0
7456,20191107:1610,0.0,0.0,9.4,4.0,0.0
7457,20191107:1710,0.0,0.0,8.57,3.24,0.0
7458,20191107:1810,0.0,0.0,7.75,2.76,0.0
7459,20191107:1910,0.0,0.0,7.04,2.83,0.0
7460,20191107:2010,0.0,0.0,6.77,2.48,0.0
7461,20191107:2110,0.0,0.0,6.54,2.07,0.0
7462,20191107:2210,0.0,0.0,6.13,1.86,0.0
7463,20191107:2310,0.0,0.0,5.6,1.59,0.0
7464,20191108:0010,0.0,0.0,5.02,1.38,0.0
7465,20191108:0110,0.0,0.0,4.54,1.45,0.0
7466,20191108:0210,0.0,0.0,4.33,1.31,0.0
7467,20191108:0310,0.0,0.0,4.12,1.17,0.0
7468,20191108:0410,0.0,0.0,3.73,1.24,0.0
7469,20191108:0510,0.0,0.0,3.56,1.24,0.0
7470,20191108:0610,0.0,0.0,3.58,1.24,0.0
7471,20191108:0710,19.34,5.32,3.67,1.17,0.0
7472,20191108:0810,39.67,12.68,5.08,1.1,0.0
7473,20191108:0910,53.81,18.45,6.51,1.24,0.0
7474,20191108:1010,51.98,22.14,7.37,1.45,0.0
7475,20191108:1110,41.04,23.38,8.01,1.66,0.0
7476,20191108:1210,43.32,22.02,8.32,1.86,0.0
7477,20191108:1310,42.41,18.21,8.45,2.07,0.0
7478,20191108:1410,27.36,12.35,8.31,1.93,0.0
7479,20191108:1510,11.86,4.93,7.82,1.86,0.0
7480,20191108:1610,0.0,0.0,7.28,1.86,0.0
7481,20191108:1710,0.0,0.0,6.82,1.72,0.0
7482,20191108:1810,0.0,0.0,6.39,1.66,0.0
7483,20191108:1910,0.0,0.0,6.31,1.66,0.0
7484,20191108:2010,0.0,0.0,6.17,1.52,0.0
7485,20191108:2110,0.0,0.0,5.91,1.45,0.0
7486,20191108:2210,0.0,0.0,5.63,1.03,0.0
7487,20191108:2310,0.0,0.0,5.44,0.48,0.0
7488,20191109:0010,0.0,0.0,5.46,0.41,0.0
7489,20191109:0110,0.0,0.0,5.01,1.24,0.0
7490,20191109:0210,0.0,0.0,4.62,1.24,0.0
7491,20191109:0310,0.0,0.0,4.39,1.38,0.0
7492,20191109:0410,0.0,0.0,3.92,1.38,0.0
7493,20191109:0510,0.0,0.0,3.51,1.38,0.0
7494,20191109:0610,0.0,0.0,3.23,1.45,0.0
7495,20191109:0710,26.71,5.07,2.92,1.52,0.0
7496,20191109:0810,44.23,12.41,4.16,1.24,0.0
7497,20191109:0910,51.07,18.17,5.99,1.59,0.0
7498,20191109:1010,82.08,21.85,7.29,2.21,0.0
7499,20191109:1110,88.01,23.09,8.2,2.83,0.0
7500,20191109:1210,48.79,21.74,8.52,3.31,0.0
7501,20191109:1310,66.58,17.94,8.57,3.45,0.0
7502,20191109:1410,30.1,12.11,8.47,2.83,0.0
7503,20191109:1510,13.68,4.7,7.89,2.07,0.0
7504,20191109:1610,0.0,0.0,6.74,2.14,0.0
7505,20191109:1710,0.0,0.0,5.85,2.21,0.0
7506,20191109:1810,0.0,0.0,5.25,2.21,0.0
7507,20191109:1910,0.0,0.0,4.44,2.0,0.0
7508,20191109:2010,0.0,0.0,3.82,1.86,0.0
7509,20191109:2110,0.0,0.0,3.11,1.79,0.0
7510,20191109:2210,0.0,0.0,2.31,1.72,0.0
7511,20191109:2310,0.0,0.0,1.78,1.59,0.0
7512,20191110:0010,0.0,0.0,1.44,1.38,0.0
7513,20191110:0110,0.0,0.0,1.06,1.38,0.0
7514,20191110:0210,0.0,0.0,0.27,1.45,0.0
7515,20191110:0310,0.0,0.0,0.0,1.17,0.0
7516,20191110:0410,0.0,0.0,-0.21,1.1,0.0
7517,20191110:0510,0.0,0.0,-0.61,1.24,0.0
7518,20191110:0610,0.0,0.0,-0.75,1.31,0.0
7519,20191110:0710,17.69,4.82,-0.45,1.24,0.0
7520,20191110:0810,35.57,12.15,1.67,1.1,0.0
7521,20191110:0910,38.76,17.89,3.51,1.17,0.0
7522,20191110:1010,48.79,21.57,5.17,1.24,0.0
7523,20191110:1110,47.42,22.81,6.11,0.83,0.0
7524,20191110:1210,51.53,21.46,7.18,0.62,0.0
7525,20191110:1310,45.6,17.69,7.73,0.62,0.0
7526,20191110:1410,26.9,11.87,7.88,0.69,0.0
7527,20191110:1510,10.94,4.48,7.6,0.69,0.0
7528,20191110:1610,0.0,0.0,6.2,0.83,0.0
7529,20191110:1710,0.0,0.0,5.6,0.9,0.0
7530,20191110:1810,0.0,0.0,4.72,0.9,0.0
7531,20191110:1910,0.0,0.0,4.05,0.21,0.0
7532,20191110:2010,0.0,0.0,3.7,0.28,0.0
7533,20191110:2110,0.0,0.0,3.4,0.48,0.0
7534,20191110:2210,0.0,0.0,3.13,0.69,0.0
7535,20191110:2310,0.0,0.0,1.21,1.24,0.0
7536,20191111:0010,0.0,0.0,1.5,0.69,0.0
7537,20191111:0110,0.0,0.0,1.52,0.14,0.0
7538,20191111:0210,0.0,0.0,1.0,0.62,0.0
7539,20191111:0310,0.0,0.0,0.11,0.9,0.0
7540,20191111:0410,0.0,0.0,0.21,0.62,0.0
7541,20191111:0510,0.0,0.0,-0.26,0.83,0.0
7542,20191111:0610,0.0,0.0,-1.13,1.59,0.0
7543,20191111:0710,13.17,4.56,0.92,2.21,0.0
7544,20191111:0810,23.71,11.88,1.41,2.48,0.0
7545,20191111:0910,22.8,17.61,2.0,2.62,0.0
7546,20191111:1010,23.71,21.29,2.94,2.97,0.0
7547,20191111:1110,27.82,22.53,4.05,2.83,0.0
7548,20191111:1210,28.73,21.19,4.76,2.48,0.0
7549,20191111:1310,37.85,17.43,5.49,2.41,0.0
7550,20191111:1410,0.0,0.0,5.77,2.34,0.0
7551,20191111:1510,11.86,4.27,5.4,1.93,0.0
7552,20191111:1610,0.0,0.0,4.97,2.34,0.0
7553,20191111:1710,0.0,0.0,4.84,2.62,0.0
7554,20191111:1810,0.0,0.0,4.71,2.62,0.0
7555,20191111:1910,0.0,0.0,3.64,2.76,0.0
