,time,G(i),H_sun,T2m,WS10m,Int
480,20200121:0010,0.0,0.0,-2.29,1.79,0.0
481,20200121:0110,0.0,0.0,-2.75,1.72,0.0
482,20200121:0210,0.0,0.0,-2.88,1.59,0.0
483,20200121:0310,0.0,0.0,-3.19,1.59,0.0
484,20200121:0410,0.0,0.0,-3.34,1.59,0.0
485,20200121:0510,0.0,0.0,-3.2,1.38,0.0
486,20200121:0610,0.0,0.0,-2.95,1.24,0.0
487,20200121:0710,0.0,0.0,-2.94,1.1,0.0
488,20200121:0810,14.14,6.59,-2.59,0.97,0.0
489,20200121:0910,20.98,12.94,-0.83,0.62,0.0
490,20200121:1010,22.8,17.47,1.24,0.55,0.0
491,20200121:1110,21.89,19.76,2.39,0.76,0.0
492,20200121:1210,31.46,19.58,3.07,0.97,0.0
493,20200121:1310,27.36,16.95,3.43,1.03,0.0
494,20200121:1410,20.06,12.14,3.47,0.97,0.0
495,20200121:1510,10.03,5.56,2.89,1.38,0.0
496,20200121:1610,0.0,0.0,1.44,1.52,0.0
497,20200121:1710,0.0,0.0,-0.39,1.31,0.0
498,20200121:1810,0.0,0.0,-1.55,1.31,0.0
499,20200121:1910,0.0,0.0,-1.68,1.17,0.0
500,20200121:2010,0.0,0.0,-1.87,1.1,0.0
501,20200121:2110,0.0,0.0,-2.04,1.1,0.0
502,20200121:2210,0.0,0.0,-1.74,0.97,0.0
503,20200121:2310,0.0,0.0,-1.65,0.76,0.0
504,20200122:0010,0.0,0.0,-1.78,0.76,0.0
505,20200122:0110,0.0,0.0,-2.11,0.83,0.0
506,20200122:0210,0.0,0.0,-2.38,0.9,0.0
507,20200122:0310,0.0,0.0,-3.07,1.03,0.0
508,20200122:0410,0.0,0.0,-2.84,0.9,0.0
509,20200122:0510,0.0,0.0,-2.24,0.62,0.0
510,20200122:0610,0.0,0.0,-2.29,0.41,0.0
511,20200122:0710,0.0,0.0,-3.45,0.76,0.0
512,20200122:0810,21.43,6.75,-2.79,0.9,0.0
513,20200122:0910,36.94,13.12,-2.13,0.76,0.0
514,20200122:1010,44.23,17.67,-1.34,0.9,0.0
515,20200122:1110,35.11,19.98,-0.53,1.1,0.0
516,20200122:1210,25.99,19.81,0.51,0.55,0.0
517,20200122:1310,30.1,17.19,1.22,0.28,0.0
518,20200122:1410,19.61,12.37,1.55,0.55,0.0
519,20200122:1510,4.1,5.79,1.21,0.97,0.0
520,20200122:1610,0.0,0.0,0.53,1.17,0.0
521,20200122:1710,0.0,0.0,-0.04,0.9,0.0
522,20200122:1810,0.0,0.0,-0.44,0.97,0.0
523,20200122:1910,0.0,0.0,-0.81,0.69,0.0
524,20200122:2010,0.0,0.0,-0.68,0.83,0.0
525,20200122:2110,0.0,0.0,-0.61,0.83,0.0
526,20200122:2210,0.0,0.0,-0.48,0.76,0.0
527,20200122:2310,0.0,0.0,-0.29,0.83,0.0
528,20200123:0010,0.0,0.0,-0.17,0.97,0.0
529,20200123:0110,0.0,0.0,-0.24,1.1,0.0
530,20200123:0210,0.0,0.0,-0.24,1.17,0.0
531,20200123:0310,0.0,0.0,-0.43,1.31,0.0
532,20200123:0410,0.0,0.0,-0.38,1.38,0.0
533,20200123:0510,0.0,0.0,-0.51,1.52,0.0
534,20200123:0610,0.0,0.0,-0.32,1.59,0.0
535,20200123:0710,0.0,0.0,-0.3,1.59,0.0
536,20200123:0810,17.33,6.92,0.0,1.59,0.0
537,20200123:0910,30.55,13.31,0.55,1.52,0.0
538,20200123:1010,47.88,17.88,1.4,1.93,0.0
539,20200123:1110,51.07,20.2,2.27,2.07,0.0
540,20200123:1210,71.14,20.05,3.01,2.0,0.0
541,20200123:1310,55.18,17.43,3.46,2.14,0.0
542,20200123:1410,30.55,12.61,3.48,2.28,0.0
543,20200123:1510,13.22,6.02,2.83,2.07,0.0
544,20200123:1610,0.0,0.0,1.26,2.14,0.0
545,20200123:1710,0.0,0.0,0.17,1.86,0.0
546,20200123:1810,0.0,0.0,-0.65,1.66,0.0
547,20200123:1910,0.0,0.0,-1.36,1.17,0.0
548,20200123:2010,0.0,0.0,-1.9,1.24,0.0
549,20200123:2110,0.0,0.0,-2.13,1.24,0.0
550,20200123:2210,0.0,0.0,-2.18,1.17,0.0
551,20200123:2310,0.0,0.0,-2.2,1.03,0.0
552,20200124:0010,0.0,0.0,-2.23,0.97,0.0
553,20200124:0110,0.0,0.0,-2.44,0.97,0.0
554,20200124:0210,0.0,0.0,-2.12,0.9,0.0
555,20200124:0310,0.0,0.0,-1.85,0.69,0.0
556,20200124:0410,0.0,0.0,-1.88,0.55,0.0
557,20200124:0510,0.0,0.0,-1.95,0.55,0.0
558,20200124:0610,0.0,0.0,-2.26,0.76,0.0
559,20200124:0710,0.0,0.0,-2.08,1.72,0.0
560,20200124:0810,18.24,7.09,-1.42,1.66,0.0
561,20200124:0910,24.17,13.51,-0.73,1.45,0.0
562,20200124:1010,25.08,18.09,0.34,1.38,0.0
563,20200124:1110,25.08,20.44,1.57,1.38,0.0
564,20200124:1210,24.62,20.29,2.89,1.31,0.0
565,20200124:1310,25.99,17.67,3.58,1.03,0.0
566,20200124:1410,18.7,12.85,3.96,1.1,0.0
567,20200124:1510,16.42,6.26,3.74,0.9,0.0
568,20200124:1610,0.0,0.0,3.28,0.28,0.0
569,20200124:1710,0.0,0.0,2.66,0.62,0.0
570,20200124:1810,0.0,0.0,0.18,1.38,0.0
571,20200124:1910,0.0,0.0,-1.32,1.1,0.0
572,20200124:2010,0.0,0.0,-1.08,0.9,0.0
573,20200124:2110,0.0,0.0,-0.82,0.69,0.0
574,20200124:2210,0.0,0.0,-0.82,0.69,0.0
575,20200124:2310,0.0,0.0,-0.83,0.76,0.0
576,20200125:0010,0.0,0.0,-0.65,0.55,0.0
577,20200125:0110,0.0,0.0,-0.46,0.41,0.0
578,20200125:0210,0.0,0.0,-0.9,0.83,0.0
579,20200125:0310,0.0,0.0,-0.99,0.9,0.0
580,20200125:0410,0.0,0.0,-0.62,0.83,0.0
581,20200125:0510,0.0,0.0,-0.08,0.62,0.0
582,20200125:0610,0.0,0.0,0.18,0.69,0.0
583,20200125:0710,0.0,0.0,-0.44,0.9,0.0
584,20200125:0810,22.8,7.27,-0.55,0.9,0.0
585,20200125:0910,45.6,13.71,0.46,0.69,0.0
586,20200125:1010,37.39,18.31,1.03,0.83,0.0
587,20200125:1110,37.39,20.67,1.32,0.76,0.0
588,20200125:1210,28.27,20.54,1.67,0.69,0.0
589,20200125:1310,24.17,17.92,1.81,0.55,0.0
590,20200125:1410,14.59,13.1,1.98,0.62,0.0
591,20200125:1510,3.19,6.49,1.87,0.62,0.0
592,20200125:1610,0.0,0.0,1.63,0.69,0.0
593,20200125:1710,0.0,0.0,1.33,0.9,0.0
594,20200125:1810,0.0,0.0,1.18,0.97,0.0
595,20200125:1910,0.0,0.0,0.56,0.83,0.0
596,20200125:2010,0.0,0.0,0.28,0.9,0.0
597,20200125:2110,0.0,0.0,0.34,0.76,0.0
598,20200125:2210,0.0,0.0,0.25,0.76,0.0
599,20200125:2310,0.0,0.0,0.12,0.83,0.0
600,20200126:0010,0.0,0.0,0.21,0.76,0.0
601,20200126:0110,0.0,0.0,0.38,0.69,0.0
602,20200126:0210,0.0,0.0,0.42,0.76,0.0
603,20200126:0310,0.0,0.0,0.33,0.76,0.0
604,20200126:0410,0.0,0.0,0.43,0.69,0.0
605,20200126:0510,0.0,0.0,0.46,0.9,0.0
606,20200126:0610,0.0,0.0,0.54,0.9,0.0
607,20200126:0710,0.0,0.0,0.16,1.03,0.0
608,20200126:0810,23.26,7.46,0.42,0.9,0.0
609,20200126:0910,29.18,13.91,0.9,1.03,0.0
610,20200126:1010,44.69,18.54,1.52,1.52,0.0
611,20200126:1110,67.49,20.92,2.31,1.52,0.0
612,20200126:1210,46.06,20.79,3.01,1.59,0.0
613,20200126:1310,47.88,18.18,3.84,1.66,0.0
614,20200126:1410,16.42,13.35,4.48,1.72,0.0
615,20200126:1510,7.3,6.74,4.41,1.17,0.0
616,20200126:1610,0.0,0.0,3.9,1.59,0.0
617,20200126:1710,0.0,0.0,3.04,1.79,0.0
618,20200126:1810,0.0,0.0,2.59,1.79,0.0
619,20200126:1910,0.0,0.0,1.8,1.79,0.0
620,20200126:2010,0.0,0.0,1.49,1.86,0.0
621,20200126:2110,0.0,0.0,1.53,2.0,0.0
622,20200126:2210,0.0,0.0,1.45,2.34,0.0
623,20200126:2310,0.0,0.0,1.52,2.62,0.0
624,20200127:0010,0.0,0.0,1.74,2.76,0.0
625,20200127:0110,0.0,0.0,1.8,2.69,0.0
626,20200127:0210,0.0,0.0,2.08,2.62,0.0
627,20200127:0310,0.0,0.0,2.45,2.69,0.0
628,20200127:0410,0.0,0.0,2.73,2.83,0.0
629,20200127:0510,0.0,0.0,3.14,3.1,0.0
630,20200127:0610,0.0,0.0,3.57,3.24,0.0
631,20200127:0710,0.0,0.0,3.36,3.17,0.0
632,20200127:0810,20.98,7.65,3.94,3.59,0.0
633,20200127:0910,40.13,14.13,4.85,3.79,0.0
634,20200127:1010,24.17,18.77,5.77,3.93,0.0
635,20200127:1110,47.42,21.17,6.22,3.93,0.0
636,20200127:1210,31.92,21.05,6.1,3.93,0.0
637,20200127:1310,32.38,18.44,6.52,3.86,0.0
638,20200127:1410,22.34,13.61,6.52,3.86,0.0
639,20200127:1510,12.31,6.98,6.58,3.93,0.0
640,20200127:1610,0.0,0.0,6.45,4.0,0.0
641,20200127:1710,0.0,0.0,6.28,4.21,0.0
642,20200127:1810,0.0,0.0,6.15,4.14,0.0
643,20200127:1910,0.0,0.0,6.03,4.21,0.0
644,20200127:2010,0.0,0.0,5.95,4.34,0.0
645,20200127:2110,0.0,0.0,5.84,4.28,0.0
646,20200127:2210,0.0,0.0,5.77,4.69,0.0
647,20200127:2310,0.0,0.0,5.68,5.1,0.0
648,20200128:0010,0.0,0.0,5.68,5.45,0.0
649,20200128:0110,0.0,0.0,5.75,5.52,0.0
650,20200128:0210,0.0,0.0,5.91,5.17,0.0
651,20200128:0310,0.0,0.0,6.04,4.83,0.0
652,20200128:0410,0.0,0.0,6.23,5.1,0.0
653,20200128:0510,0.0,0.0,6.03,5.03,0.0
654,20200128:0610,0.0,0.0,6.02,4.76,0.0
655,20200128:0710,0.0,0.0,6.1,5.17,0.0
656,20200128:0810,15.05,7.85,5.88,5.93,0.0
657,20200128:0910,37.39,14.35,5.53,7.31,0.0
658,20200128:1010,71.14,19.01,5.27,6.14,0.0
659,20200128:1110,80.71,21.43,5.34,6.97,0.0
660,20200128:1210,53.81,21.32,5.12,6.62,0.0
661,20200128:1310,49.7,18.7,5.25,6.55,0.0
662,20200128:1410,48.79,13.86,4.69,5.93,0.0
663,20200128:1510,14.14,7.23,4.5,6.14,0.0
664,20200128:1610,0.0,0.0,3.9,5.52,0.0
665,20200128:1710,0.0,0.0,3.56,4.97,0.0
666,20200128:1810,0.0,0.0,3.04,4.62,0.0
667,20200128:1910,0.0,0.0,2.67,4.48,0.0
668,20200128:2010,0.0,0.0,2.57,4.34,0.0
669,20200128:2110,0.0,0.0,2.64,4.14,0.0
670,20200128:2210,0.0,0.0,3.1,4.0,0.0
671,20200128:2310,0.0,0.0,2.85,3.79,0.0
672,20200129:0010,0.0,0.0,2.47,3.66,0.0
673,20200129:0110,0.0,0.0,2.16,3.72,0.0
674,20200129:0210,0.0,0.0,1.66,3.72,0.0
675,20200129:0310,0.0,0.0,1.65,3.86,0.0
676,20200129:0410,0.0,0.0,2.0,3.93,0.0
677,20200129:0510,0.0,0.0,2.05,3.86,0.0
678,20200129:0610,0.0,0.0,1.96,3.72,0.0
679,20200129:0710,0.0,0.0,2.63,4.0,0.0
680,20200129:0810,25.54,8.05,2.87,4.07,0.0
681,20200129:0910,31.92,14.57,3.39,4.34,0.0
682,20200129:1010,52.9,19.26,3.92,5.03,0.0
683,20200129:1110,42.41,21.69,4.48,5.86,0.0
684,20200129:1210,26.9,21.59,5.12,4.97,0.0
685,20200129:1310,15.05,18.97,5.5,4.41,0.0
686,20200129:1410,11.86,14.13,5.49,4.14,0.0
687,20200129:1510,18.7,7.49,4.88,4.07,0.0
688,20200129:1610,0.0,0.0,4.08,3.79,0.0
689,20200129:1710,0.0,0.0,3.54,3.38,0.0
690,20200129:1810,0.0,0.0,2.96,3.03,0.0
691,20200129:1910,0.0,0.0,2.89,2.97,0.0
692,20200129:2010,0.0,0.0,2.28,2.76,0.0
693,20200129:2110,0.0,0.0,2.37,2.69,0.0
694,20200129:2210,0.0,0.0,2.28,2.97,0.0
695,20200129:2310,0.0,0.0,2.48,3.24,0.0
696,20200130:0010,0.0,0.0,2.72,3.45,0.0
697,20200130:0110,0.0,0.0,3.1,3.66,0.0
698,20200130:0210,0.0,0.0,3.71,3.79,0.0
699,20200130:0310,0.0,0.0,4.08,3.86,0.0
700,20200130:0410,0.0,0.0,4.31,3.86,0.0
701,20200130:0510,0.0,0.0,4.23,3.79,0.0
702,20200130:0610,0.0,0.0,4.15,3.86,0.0
703,20200130:0710,0.0,0.0,4.41,3.52,0.0
704,20200130:0810,23.71,8.26,4.35,3.24,0.0
705,20200130:0910,46.97,14.8,4.99,2.9,0.0
706,20200130:1010,68.4,19.51,5.92,3.66,0.0
707,20200130:1110,69.77,21.95,7.18,4.62,0.0
708,20200130:1210,72.5,21.86,8.1,4.55,0.0
709,20200130:1310,62.93,19.25,8.67,3.93,0.0
710,20200130:1410,48.34,14.39,8.93,3.59,0.0
711,20200130:1510,23.71,7.74,8.48,3.45,0.0
712,20200130:1610,0.0,0.0,7.82,3.31,0.0
713,20200130:1710,0.0,0.0,7.94,3.79,0.0
714,20200130:1810,0.0,0.0,8.36,4.28,0.0
715,20200130:1910,0.0,0.0,7.46,4.83,0.0
716,20200130:2010,0.0,0.0,7.38,5.1,0.0
717,20200130:2110,0.0,0.0,7.61,5.17,0.0
718,20200130:2210,0.0,0.0,8.27,5.31,0.0
719,20200130:2310,0.0,0.0,9.25,5.52,0.0
720,20200131:0010,0.0,0.0,10.2,5.66,0.0
721,20200131:0110,0.0,0.0,10.87,5.86,0.0
722,20200131:0210,0.0,0.0,11.11,5.86,0.0
723,20200131:0310,0.0,0.0,11.18,5.52,0.0
724,20200131:0410,0.0,0.0,11.11,5.1,0.0
725,20200131:0510,0.0,0.0,11.05,4.9,0.0
726,20200131:0610,0.0,0.0,10.88,4.76,0.0
727,20200131:0710,0.0,0.0,10.78,4.48,0.0
728,20200131:0810,24.62,8.48,10.81,4.34,0.0
729,20200131:0910,46.51,15.04,10.97,4.21,0.0
730,20200131:1010,58.82,19.77,11.11,4.21,0.0
731,20200131:1110,81.62,22.23,11.57,4.34,0.0
732,20200131:1210,79.8,22.14,12.0,4.76,0.0
733,20200131:1310,46.97,19.53,12.55,4.34,0.0
734,20200131:1410,25.08,14.66,12.52,4.34,0.0
735,20200131:1510,21.43,8.0,12.18,4.21,0.0
736,20200131:1610,0.0,0.0,11.77,4.14,0.0
737,20200131:1710,0.0,0.0,11.2,4.0,0.0
738,20200131:1810,0.0,0.0,11.03,4.0,0.0
739,20200131:1910,0.0,0.0,11.16,4.14,0.0
740,20200131:2010,0.0,0.0,11.09,4.07,0.0
741,20200131:2110,0.0,0.0,11.09,4.14,0.0
742,20200131:2210,0.0,0.0,11.13,4.21,0.0
743,20200131:2310,0.0,0.0,11.0,4.28,0.0
744,20200201:0010,0.0,0.0,11.05,4.21,0.0
745,20200201:0110,0.0,0.0,11.03,4.14,0.0
746,20200201:0210,0.0,0.0,11.02,4.14,0.0
747,20200201:0310,0.0,0.0,10.88,4.28,0.0
748,20200201:0410,0.0,0.0,10.75,4.55,0.0
749,20200201:0510,0.0,0.0,10.68,4.69,0.0
750,20200201:0610,0.0,0.0,10.58,4.76,0.0
751,20200201:0710,0.0,0.0,11.12,4.83,0.0
752,20200201:0810,13.22,8.7,11.12,5.24,0.0
753,20200201:0910,18.24,15.28,10.88,5.45,0.0
754,20200201:1010,20.06,20.03,11.09,5.72,0.0
755,20200201:1110,30.55,22.5,11.23,5.66,0.0
756,20200201:1210,40.13,22.43,11.34,5.72,0.0
757,20200201:1310,32.38,19.81,11.34,5.72,0.0
758,20200201:1410,23.71,14.94,11.13,5.86,0.0
759,20200201:1510,19.15,8.26,10.87,5.38,0.0
760,20200201:1610,0.0,0.0,10.73,4.34,0.0
761,20200201:1710,0.0,0.0,10.2,4.14,0.0
762,20200201:1810,0.0,0.0,9.61,4.48,0.0
763,20200201:1910,0.0,0.0,9.34,4.55,0.0
764,20200201:2010,0.0,0.0,9.49,4.48,0.0
765,20200201:2110,0.0,0.0,9.3,4.41,0.0
766,20200201:2210,0.0,0.0,9.02,4.34,0.0
767,20200201:2310,0.0,0.0,8.42,4.34,0.0
768,20200202:0010,0.0,0.0,8.01,4.41,0.0
769,20200202:0110,0.0,0.0,7.88,4.48,0.0
770,20200202:0210,0.0,0.0,7.45,4.28,0.0
771,20200202:0310,0.0,0.0,7.34,4.21,0.0
772,20200202:0410,0.0,0.0,7.13,3.66,0.0
773,20200202:0510,0.0,0.0,7.09,2.97,0.0
774,20200202:0610,0.0,0.0,7.03,2.28,0.0
775,20200202:0710,0.0,0.0,7.0,2.21,0.0
776,20200202:0810,11.4,8.93,7.13,2.48,0.0
777,20200202:0910,31.92,15.53,8.21,3.17,0.0
778,20200202:1010,22.8,20.3,9.13,3.86,0.0
779,20200202:1110,51.07,22.79,9.86,5.17,0.0
780,20200202:1210,39.22,22.72,10.42,5.38,0.0
781,20200202:1310,38.76,20.09,11.02,5.72,0.0
782,20200202:1410,26.9,15.21,11.48,6.14,0.0
783,20200202:1510,26.45,8.53,12.19,6.14,0.0
784,20200202:1610,0.0,0.0,12.56,6.28,0.0
785,20200202:1710,0.0,0.0,12.26,5.93,0.0
786,20200202:1810,0.0,0.0,11.48,5.52,0.0
787,20200202:1910,0.0,0.0,11.78,5.1,0.0
788,20200202:2010,0.0,0.0,11.48,4.9,0.0
789,20200202:2110,0.0,0.0,10.96,4.62,0.0
790,20200202:2210,0.0,0.0,10.66,4.41,0.0
791,20200202:2310,0.0,0.0,10.33,4.14,0.0
792,20200203:0010,0.0,0.0,10.06,3.93,0.0
793,20200203:0110,0.0,0.0,9.81,3.72,0.0
794,20200203:0210,0.0,0.0,9.75,3.72,0.0
795,20200203:0310,0.0,0.0,9.75,3.93,0.0
796,20200203:0410,0.0,0.0,9.82,4.28,0.0
797,20200203:0510,0.0,0.0,9.85,4.41,0.0
798,20200203:0610,0.0,0.0,9.64,4.41,0.0
799,20200203:0710,0.0,0.0,8.71,4.69,0.0
800,20200203:0810,15.5,9.16,8.72,4.48,0.0
801,20200203:0910,50.16,15.79,9.21,4.41,0.0
802,20200203:1010,65.66,20.57,10.19,4.07,0.0
803,20200203:1110,81.17,23.08,10.81,5.17,0.0
804,20200203:1210,72.05,23.01,11.2,5.72,0.0
805,20200203:1310,40.58,20.39,11.37,5.72,0.0
806,20200203:1410,45.6,15.5,11.27,4.97,0.0
807,20200203:1510,28.27,8.8,11.01,4.9,0.0
808,20200203:1610,0.0,0.0,10.6,4.48,0.0
809,20200203:1710,0.0,0.0,10.03,4.28,0.0
810,20200203:1810,0.0,0.0,9.66,4.14,0.0
811,20200203:1910,0.0,0.0,9.05,3.72,0.0
812,20200203:2010,0.0,0.0,8.61,3.17,0.0
813,20200203:2110,0.0,0.0,8.04,1.59,0.0
814,20200203:2210,0.0,0.0,7.8,1.72,0.0
815,20200203:2310,0.0,0.0,7.48,0.9,0.0
816,20200204:0010,0.0,0.0,7.23,2.41,0.0
817,20200204:0110,0.0,0.0,5.69,4.83,0.0
818,20200204:0210,0.0,0.0,4.18,4.97,0.0
819,20200204:0310,0.0,0.0,4.01,5.17,0.0
820,20200204:0410,0.0,0.0,4.05,4.62,0.0
821,20200204:0510,0.0,0.0,4.06,4.97,0.0
822,20200204:0610,0.0,0.0,3.56,4.55,0.0
823,20200204:0710,0.0,0.0,3.52,4.14,0.0
824,20200204:0810,16.87,9.4,3.46,4.0,0.0
825,20200204:0910,31.01,16.05,3.9,3.72,0.0
826,20200204:1010,61.1,20.85,4.46,4.41,0.0
827,20200204:1110,88.01,23.37,5.19,4.69,0.0
828,20200204:1210,88.46,23.31,5.48,4.76,0.0
829,20200204:1310,64.75,20.68,5.55,5.03,0.0
830,20200204:1410,54.72,15.78,4.97,4.69,0.0
831,20200204:1510,29.64,9.06,4.81,4.28,0.0
832,20200204:1610,0.0,0.0,4.19,3.66,0.0
833,20200204:1710,0.0,0.0,3.58,3.1,0.0
834,20200204:1810,0.0,0.0,3.4,2.97,0.0
835,20200204:1910,0.0,0.0,3.42,3.03,0.0
836,20200204:2010,0.0,0.0,3.4,2.83,0.0
837,20200204:2110,0.0,0.0,3.55,2.9,0.0
838,20200204:2210,0.0,0.0,3.64,3.1,0.0
839,20200204:2310,0.0,0.0,3.65,3.24,0.0
840,20200205:0010,0.0,0.0,3.52,3.31,0.0
841,20200205:0110,0.0,0.0,3.49,3.52,0.0
842,20200205:0210,0.0,0.0,3.4,3.72,0.0
843,20200205:0310,0.0,0.0,3.6,3.93,0.0
844,20200205:0410,0.0,0.0,3.55,3.79,0.0
845,20200205:0510,0.0,0.0,3.1,3.59,0.0
846,20200205:0610,0.0,0.0,2.86,3.38,0.0
847,20200205:0710,0.0,0.0,2.4,3.03,0.0
848,20200205:0810,16.87,9.65,2.39,2.76,0.0
849,20200205:0910,22.34,16.31,3.04,2.76,0.0
850,20200205:1010,23.26,21.14,3.63,2.83,0.0
851,20200205:1110,22.8,23.67,4.41,2.62,0.0
852,20200205:1210,24.62,23.61,5.02,2.55,0.0
853,20200205:1310,29.18,20.98,5.54,2.55,0.0
854,20200205:1410,21.43,16.06,5.7,2.34,0.0
855,20200205:1510,20.06,9.34,5.51,1.66,0.0
856,20200205:1610,0.0,0.0,4.75,0.97,0.0
857,20200205:1710,0.0,0.0,2.54,1.24,0.0
858,20200205:1810,0.0,0.0,0.72,1.72,0.0
859,20200205:1910,0.0,0.0,0.44,1.59,0.0
860,20200205:2010,0.0,0.0,-0.05,1.45,0.0
861,20200205:2110,0.0,0.0,-0.24,1.31,0.0
862,20200205:2210,0.0,0.0,-0.64,1.17,0.0
863,20200205:2310,0.0,0.0,-0.59,1.03,0.0
864,20200206:0010,0.0,0.0,-0.26,0.83,0.0
865,20200206:0110,0.0,0.0,-0.27,0.55,0.0
866,20200206:0210,0.0,0.0,-0.36,0.55,0.0
867,20200206:0310,0.0,0.0,-0.65,0.69,0.0
868,20200206:0410,0.0,0.0,-1.0,0.76,0.0
869,20200206:0510,0.0,0.0,-1.28,0.83,0.0
870,20200206:0610,0.0,0.0,-1.36,0.83,0.0
871,20200206:0710,0.0,0.0,-1.59,0.97,0.0
872,20200206:0810,33.29,9.9,-0.57,0.62,0.0
873,20200206:0910,57.46,16.58,1.17,0.34,0.0
874,20200206:1010,68.86,21.43,2.88,0.28,0.0
875,20200206:1110,85.27,23.97,4.04,0.07,0.0
876,20200206:1210,80.71,23.92,4.8,0.34,0.0
877,20200206:1310,57.46,21.28,5.21,0.55,0.0
878,20200206:1410,37.39,16.35,5.25,0.76,0.0
879,20200206:1510,31.46,9.61,5.06,0.62,0.0
880,20200206:1610,0.0,0.0,4.68,0.34,0.0
881,20200206:1710,0.0,0.0,4.15,0.48,0.0
882,20200206:1810,0.0,0.0,2.99,0.76,0.0
883,20200206:1910,0.0,0.0,2.53,0.62,0.0
884,20200206:2010,0.0,0.0,1.72,0.83,0.0
885,20200206:2110,0.0,0.0,0.69,0.97,0.0
886,20200206:2210,0.0,0.0,0.21,0.97,0.0
887,20200206:2310,0.0,0.0,-0.32,0.97,0.0
888,20200207:0010,0.0,0.0,-0.56,0.97,0.0
889,20200207:0110,0.0,0.0,-1.1,1.03,0.0
890,20200207:0210,0.0,0.0,-2.17,1.31,0.0
891,20200207:0310,0.0,0.0,-2.47,1.31,0.0
892,20200207:0410,0.0,0.0,-2.47,1.31,0.0
893,20200207:0510,0.0,0.0,-2.41,1.31,0.0
894,20200207:0610,0.0,0.0,-2.46,1.31,0.0
895,20200207:0710,0.0,0.0,-2.64,1.31,0.0
896,20200207:0810,17.78,10.15,-1.55,1.17,0.0
897,20200207:0910,27.36,16.86,1.52,1.45,0.0
898,20200207:1010,25.08,21.72,3.23,2.14,0.0
899,20200207:1110,24.62,24.28,4.52,2.48,0.0
900,20200207:1210,33.74,24.23,5.46,2.48,0.0
901,20200207:1310,30.1,21.58,6.05,2.41,0.0
902,20200207:1410,29.18,16.65,6.36,2.41,0.0
903,20200207:1510,22.34,9.89,6.0,2.0,0.0
904,20200207:1610,0.0,0.0,4.61,2.21,0.0
905,20200207:1710,0.0,0.0,2.98,2.41,0.0
906,20200207:1810,0.0,0.0,2.03,2.34,0.0
907,20200207:1910,0.0,0.0,1.4,2.34,0.0
908,20200207:2010,0.0,0.0,0.83,2.34,0.0
909,20200207:2110,0.0,0.0,0.34,2.28,0.0
910,20200207:2210,0.0,0.0,-0.18,2.21,0.0
911,20200207:2310,0.0,0.0,-0.85,1.93,0.0
912,20200208:0010,0.0,0.0,-1.58,1.79,0.0
913,20200208:0110,0.0,0.0,-2.05,1.72,0.0
914,20200208:0210,0.0,0.0,-2.39,1.66,0.0
915,20200208:0310,0.0,0.0,-2.59,1.66,0.0
916,20200208:0410,0.0,0.0,-2.53,1.45,0.0
917,20200208:0510,0.0,0.0,-2.68,1.52,0.0
918,20200208:0610,0.0,0.0,-2.96,1.66,0.0
919,20200208:0710,0.0,0.0,-2.88,1.86,0.0
920,20200208:0810,34.66,10.41,-1.33,1.59,0.0
921,20200208:0910,38.3,17.14,1.68,1.45,0.0
922,20200208:1010,62.93,22.02,3.6,1.72,0.0
923,20200208:1110,91.66,24.59,4.96,2.0,0.0
924,20200208:1210,84.36,24.54,6.01,2.0,0.0
925,20200208:1310,59.28,21.89,6.61,1.86,0.0
926,20200208:1410,41.5,16.94,6.44,1.59,0.0
927,20200208:1510,19.61,10.17,6.54,1.72,0.0
928,20200208:1610,0.0,0.0,5.54,2.07,0.0
929,20200208:1710,0.0,0.0,4.27,2.14,0.0
930,20200208:1810,0.0,0.0,3.48,2.28,0.0
931,20200208:1910,0.0,0.0,3.28,2.14,0.0
932,20200208:2010,0.0,0.0,3.04,2.28,0.0
933,20200208:2110,0.0,0.0,2.9,2.34,0.0
934,20200208:2210,0.0,0.0,2.94,2.41,0.0
935,20200208:2310,0.0,0.0,2.77,2.48,0.0
936,20200209:0010,0.0,0.0,2.44,2.69,0.0
937,20200209:0110,0.0,0.0,2.25,2.9,0.0
938,20200209:0210,0.0,0.0,2.21,2.97,0.0
939,20200209:0310,0.0,0.0,2.15,3.1,0.0
940,20200209:0410,0.0,0.0,2.13,3.1,0.0
941,20200209:0510,0.0,0.0,2.43,3.17,0.0
942,20200209:0610,0.0,0.0,3.24,3.45,0.0
943,20200209:0710,4.1,2.6,4.55,4.14,0.0
944,20200209:0810,33.29,10.68,5.38,4.55,0.0
945,20200209:0910,37.85,17.42,7.05,4.97,0.0
946,20200209:1010,76.61,22.32,8.51,4.9,0.0
947,20200209:1110,89.38,24.91,9.71,5.79,0.0
948,20200209:1210,48.79,24.86,10.34,5.79,0.0
949,20200209:1310,80.71,22.2,10.87,5.93,0.0
950,20200209:1410,59.74,17.24,11.11,7.24,0.0
951,20200209:1510,32.83,10.45,11.31,7.59,0.0
952,20200209:1610,0.0,0.0,11.25,7.52,0.0
953,20200209:1710,0.0,0.0,11.67,7.79,0.0
954,20200209:1810,0.0,0.0,12.13,8.14,0.0
955,20200209:1910,0.0,0.0,11.77,8.69,0.0
956,20200209:2010,0.0,0.0,12.04,8.97,0.0
957,20200209:2110,0.0,0.0,12.39,9.31,0.0
